#query	EC
TARA_ARC_108_MAG_00080_000000000104_2	1.1.1.363,1.1.1.49
TARA_ARC_108_MAG_00080_000000000104_3	-
TARA_ARC_108_MAG_00080_000000000105_1	-
TARA_ARC_108_MAG_00080_000000000105_2	2.4.1.227
TARA_ARC_108_MAG_00080_000000000105_3	6.3.2.8
TARA_ARC_108_MAG_00080_000000000105_4	6.3.2.4
TARA_ARC_108_MAG_00080_000000000105_5	-
TARA_ARC_108_MAG_00080_000000000105_6	-
TARA_ARC_108_MAG_00080_000000000105_7	-
TARA_ARC_108_MAG_00080_000000000105_8	3.5.1.108
TARA_ARC_108_MAG_00080_000000000105_9	-
TARA_ARC_108_MAG_00080_000000000105_10	-
TARA_ARC_108_MAG_00080_000000000105_11	3.6.1.55
TARA_ARC_108_MAG_00080_000000000106_1	-
TARA_ARC_108_MAG_00080_000000000106_2	-
TARA_ARC_108_MAG_00080_000000000106_3	-
TARA_ARC_108_MAG_00080_000000000106_4	-
TARA_ARC_108_MAG_00080_000000000106_5	-
TARA_ARC_108_MAG_00080_000000000106_6	-
TARA_ARC_108_MAG_00080_000000000106_7	-
TARA_ARC_108_MAG_00080_000000000107_1	2.7.1.130
TARA_ARC_108_MAG_00080_000000000107_2	-
TARA_ARC_108_MAG_00080_000000000107_3	-
TARA_ARC_108_MAG_00080_000000000108_1	-
TARA_ARC_108_MAG_00080_000000000108_2	-
TARA_ARC_108_MAG_00080_000000000108_3	6.5.1.2
TARA_ARC_108_MAG_00080_000000000108_4	-
TARA_ARC_108_MAG_00080_000000000108_5	-
TARA_ARC_108_MAG_00080_000000000108_6	-
TARA_ARC_108_MAG_00080_000000000108_7	-
TARA_ARC_108_MAG_00080_000000000108_8	-
TARA_ARC_108_MAG_00080_000000000108_9	3.5.4.5
TARA_ARC_108_MAG_00080_000000000108_11	-
TARA_ARC_108_MAG_00080_000000000108_12	-
TARA_ARC_108_MAG_00080_000000000108_13	-
TARA_ARC_108_MAG_00080_000000000108_14	-
TARA_ARC_108_MAG_00080_000000000108_15	-
TARA_ARC_108_MAG_00080_000000000108_17	-
TARA_ARC_108_MAG_00080_000000000108_18	-
TARA_ARC_108_MAG_00080_000000000108_19	3.6.3.14
TARA_ARC_108_MAG_00080_000000000108_20	-
TARA_ARC_108_MAG_00080_000000000108_21	-
TARA_ARC_108_MAG_00080_000000000108_22	-
TARA_ARC_108_MAG_00080_000000000108_23	-
TARA_ARC_108_MAG_00080_000000000108_24	-
TARA_ARC_108_MAG_00080_000000000108_25	-
TARA_ARC_108_MAG_00080_000000000108_26	3.6.3.14
TARA_ARC_108_MAG_00080_000000000108_27	-
TARA_ARC_108_MAG_00080_000000000108_28	-
TARA_ARC_108_MAG_00080_000000000108_29	-
TARA_ARC_108_MAG_00080_000000000108_30	-
TARA_ARC_108_MAG_00080_000000000109_1	-
TARA_ARC_108_MAG_00080_000000000109_2	-
TARA_ARC_108_MAG_00080_000000000109_3	-
TARA_ARC_108_MAG_00080_000000000109_4	3.4.11.18
TARA_ARC_108_MAG_00080_000000000109_5	-
TARA_ARC_108_MAG_00080_000000000109_6	-
TARA_ARC_108_MAG_00080_000000000110_1	-
TARA_ARC_108_MAG_00080_000000000110_2	-
TARA_ARC_108_MAG_00080_000000000111_1	-
TARA_ARC_108_MAG_00080_000000000111_2	5.4.99.18
TARA_ARC_108_MAG_00080_000000000111_3	6.3.4.18
TARA_ARC_108_MAG_00080_000000000111_4	-
TARA_ARC_108_MAG_00080_000000000111_5	-
TARA_ARC_108_MAG_00080_000000000111_6	-
TARA_ARC_108_MAG_00080_000000000112_1	-
TARA_ARC_108_MAG_00080_000000000112_2	1.14.19.9
TARA_ARC_108_MAG_00080_000000000113_1	1.2.1.16,1.2.1.20,1.2.1.79
TARA_ARC_108_MAG_00080_000000000113_2	3.1.6.1
TARA_ARC_108_MAG_00080_000000000113_3	-
TARA_ARC_108_MAG_00080_000000000113_4	-
TARA_ARC_108_MAG_00080_000000000113_5	-
TARA_ARC_108_MAG_00080_000000000113_6	-
TARA_ARC_108_MAG_00080_000000000113_7	-
TARA_ARC_108_MAG_00080_000000000113_8	-
TARA_ARC_108_MAG_00080_000000000113_9	-
TARA_ARC_108_MAG_00080_000000000113_10	-
TARA_ARC_108_MAG_00080_000000000113_11	-
TARA_ARC_108_MAG_00080_000000000113_12	-
TARA_ARC_108_MAG_00080_000000000113_13	-
TARA_ARC_108_MAG_00080_000000000113_14	-
TARA_ARC_108_MAG_00080_000000000113_15	-
TARA_ARC_108_MAG_00080_000000000113_16	-
TARA_ARC_108_MAG_00080_000000000113_17	4.1.1.49
TARA_ARC_108_MAG_00080_000000000114_1	-
TARA_ARC_108_MAG_00080_000000000114_2	-
TARA_ARC_108_MAG_00080_000000000114_3	-
TARA_ARC_108_MAG_00080_000000000114_4	-
TARA_ARC_108_MAG_00080_000000000114_5	2.5.1.54
TARA_ARC_108_MAG_00080_000000000114_6	1.3.1.12,5.4.99.5
TARA_ARC_108_MAG_00080_000000000114_7	4.2.1.51,5.4.99.5
TARA_ARC_108_MAG_00080_000000000115_1	-
TARA_ARC_108_MAG_00080_000000000115_2	-
TARA_ARC_108_MAG_00080_000000000115_3	-
TARA_ARC_108_MAG_00080_000000000115_5	-
TARA_ARC_108_MAG_00080_000000000116_1	-
TARA_ARC_108_MAG_00080_000000000116_2	-
TARA_ARC_108_MAG_00080_000000000116_3	3.4.11.5
TARA_ARC_108_MAG_00080_000000000116_4	-
TARA_ARC_108_MAG_00080_000000000116_5	-
TARA_ARC_108_MAG_00080_000000000116_6	-
TARA_ARC_108_MAG_00080_000000000116_7	1.5.1.20
TARA_ARC_108_MAG_00080_000000000116_8	-
TARA_ARC_108_MAG_00080_000000000116_9	1.1.1.38,1.1.1.40
TARA_ARC_108_MAG_00080_000000000116_10	-
TARA_ARC_108_MAG_00080_000000000116_11	-
TARA_ARC_108_MAG_00080_000000000116_12	-
TARA_ARC_108_MAG_00080_000000000116_13	-
TARA_ARC_108_MAG_00080_000000000116_14	3.4.25.2
TARA_ARC_108_MAG_00080_000000000116_15	-
TARA_ARC_108_MAG_00080_000000000116_16	-
TARA_ARC_108_MAG_00080_000000000116_18	-
TARA_ARC_108_MAG_00080_000000000116_19	-
TARA_ARC_108_MAG_00080_000000000116_20	-
TARA_ARC_108_MAG_00080_000000000116_22	1.1.1.34
TARA_ARC_108_MAG_00080_000000000116_23	-
TARA_ARC_108_MAG_00080_000000000117_1	-
TARA_ARC_108_MAG_00080_000000000117_2	-
TARA_ARC_108_MAG_00080_000000000117_3	2.5.1.18
TARA_ARC_108_MAG_00080_000000000117_4	5.3.3.17
TARA_ARC_108_MAG_00080_000000000117_5	-
TARA_ARC_108_MAG_00080_000000000117_6	-
TARA_ARC_108_MAG_00080_000000000117_8	4.2.2.3
TARA_ARC_108_MAG_00080_000000000117_9	2.7.1.12
TARA_ARC_108_MAG_00080_000000000117_10	-
TARA_ARC_108_MAG_00080_000000000117_11	1.1.1.100
TARA_ARC_108_MAG_00080_000000000117_12	-
TARA_ARC_108_MAG_00080_000000000117_13	-
TARA_ARC_108_MAG_00080_000000000117_14	4.2.2.3
TARA_ARC_108_MAG_00080_000000000117_15	-
TARA_ARC_108_MAG_00080_000000000117_16	-
TARA_ARC_108_MAG_00080_000000000117_17	-
TARA_ARC_108_MAG_00080_000000000118_1	5.2.1.8
TARA_ARC_108_MAG_00080_000000000118_2	-
TARA_ARC_108_MAG_00080_000000000118_3	-
TARA_ARC_108_MAG_00080_000000000118_4	-
TARA_ARC_108_MAG_00080_000000000118_5	-
TARA_ARC_108_MAG_00080_000000000118_6	-
TARA_ARC_108_MAG_00080_000000000118_7	-
TARA_ARC_108_MAG_00080_000000000118_8	-
TARA_ARC_108_MAG_00080_000000000118_9	-
TARA_ARC_108_MAG_00080_000000000118_10	-
TARA_ARC_108_MAG_00080_000000000118_11	-
TARA_ARC_108_MAG_00080_000000000118_12	-
TARA_ARC_108_MAG_00080_000000000118_13	-
TARA_ARC_108_MAG_00080_000000000118_14	3.1.3.7
TARA_ARC_108_MAG_00080_000000000118_15	-
TARA_ARC_108_MAG_00080_000000000118_16	3.1.3.5
TARA_ARC_108_MAG_00080_000000000118_17	-
TARA_ARC_108_MAG_00080_000000000118_18	1.2.1.16,1.2.1.20,1.2.1.79
TARA_ARC_108_MAG_00080_000000000119_4	-
TARA_ARC_108_MAG_00080_000000000119_7	-
TARA_ARC_108_MAG_00080_000000000119_8	2.1.1.72
TARA_ARC_108_MAG_00080_000000000119_9	3.1.21.3
TARA_ARC_108_MAG_00080_000000000119_10	-
TARA_ARC_108_MAG_00080_000000000119_11	-
TARA_ARC_108_MAG_00080_000000000119_12	-
TARA_ARC_108_MAG_00080_000000000119_13	3.1.21.3
TARA_ARC_108_MAG_00080_000000000119_14	-
TARA_ARC_108_MAG_00080_000000000119_15	-
TARA_ARC_108_MAG_00080_000000000119_16	-
TARA_ARC_108_MAG_00080_000000000119_17	-
TARA_ARC_108_MAG_00080_000000000119_18	1.3.1.74,3.4.21.107
TARA_ARC_108_MAG_00080_000000000119_19	-
TARA_ARC_108_MAG_00080_000000000119_20	2.5.1.7
TARA_ARC_108_MAG_00080_000000000119_21	-
TARA_ARC_108_MAG_00080_000000000119_22	-
TARA_ARC_108_MAG_00080_000000000119_23	-
TARA_ARC_108_MAG_00080_000000000119_24	-
TARA_ARC_108_MAG_00080_000000000119_25	-
TARA_ARC_108_MAG_00080_000000000119_26	-
TARA_ARC_108_MAG_00080_000000000119_27	-
TARA_ARC_108_MAG_00080_000000000119_28	5.3.1.13
TARA_ARC_108_MAG_00080_000000000119_29	3.1.3.45
TARA_ARC_108_MAG_00080_000000000119_30	-
TARA_ARC_108_MAG_00080_000000000119_31	-
TARA_ARC_108_MAG_00080_000000000119_32	-
TARA_ARC_108_MAG_00080_000000000119_33	-
TARA_ARC_108_MAG_00080_000000000119_34	-
TARA_ARC_108_MAG_00080_000000000119_35	-
TARA_ARC_108_MAG_00080_000000000119_36	-
TARA_ARC_108_MAG_00080_000000000119_37	-
TARA_ARC_108_MAG_00080_000000000119_38	-
TARA_ARC_108_MAG_00080_000000000119_39	-
TARA_ARC_108_MAG_00080_000000000119_40	-
TARA_ARC_108_MAG_00080_000000000119_41	-
TARA_ARC_108_MAG_00080_000000000119_43	-
TARA_ARC_108_MAG_00080_000000000119_44	-
TARA_ARC_108_MAG_00080_000000000119_45	-
TARA_ARC_108_MAG_00080_000000000119_46	-
TARA_ARC_108_MAG_00080_000000000119_47	1.10.2.2
TARA_ARC_108_MAG_00080_000000000119_48	-
TARA_ARC_108_MAG_00080_000000000119_49	-
TARA_ARC_108_MAG_00080_000000000120_3	-
TARA_ARC_108_MAG_00080_000000000120_4	-
TARA_ARC_108_MAG_00080_000000000120_5	-
TARA_ARC_108_MAG_00080_000000000121_1	-
TARA_ARC_108_MAG_00080_000000000121_2	2.5.1.17
TARA_ARC_108_MAG_00080_000000000121_3	-
TARA_ARC_108_MAG_00080_000000000122_1	-
TARA_ARC_108_MAG_00080_000000000122_2	-
TARA_ARC_108_MAG_00080_000000000122_3	-
TARA_ARC_108_MAG_00080_000000000122_4	-
TARA_ARC_108_MAG_00080_000000000122_5	-
TARA_ARC_108_MAG_00080_000000000122_6	-
TARA_ARC_108_MAG_00080_000000000122_7	-
TARA_ARC_108_MAG_00080_000000000122_8	-
TARA_ARC_108_MAG_00080_000000000122_9	-
TARA_ARC_108_MAG_00080_000000000123_1	-
TARA_ARC_108_MAG_00080_000000000123_2	-
TARA_ARC_108_MAG_00080_000000000123_3	-
TARA_ARC_108_MAG_00080_000000000123_4	-
TARA_ARC_108_MAG_00080_000000000123_5	4.2.3.5
TARA_ARC_108_MAG_00080_000000000123_6	2.1.1.298
TARA_ARC_108_MAG_00080_000000000123_7	-
TARA_ARC_108_MAG_00080_000000000123_9	-
TARA_ARC_108_MAG_00080_000000000123_10	-
TARA_ARC_108_MAG_00080_000000000123_11	-
TARA_ARC_108_MAG_00080_000000000123_12	-
TARA_ARC_108_MAG_00080_000000000123_13	-
TARA_ARC_108_MAG_00080_000000000123_14	-
TARA_ARC_108_MAG_00080_000000000123_15	-
TARA_ARC_108_MAG_00080_000000000123_16	-
TARA_ARC_108_MAG_00080_000000000123_17	-
TARA_ARC_108_MAG_00080_000000000123_18	6.3.2.2
TARA_ARC_108_MAG_00080_000000000123_19	-
TARA_ARC_108_MAG_00080_000000000123_20	-
TARA_ARC_108_MAG_00080_000000000123_21	5.4.99.28,5.4.99.29
TARA_ARC_108_MAG_00080_000000000123_22	1.1.1.169
TARA_ARC_108_MAG_00080_000000000123_23	6.1.1.6
TARA_ARC_108_MAG_00080_000000000123_24	-
TARA_ARC_108_MAG_00080_000000000123_25	-
TARA_ARC_108_MAG_00080_000000000123_26	-
TARA_ARC_108_MAG_00080_000000000123_27	-
TARA_ARC_108_MAG_00080_000000000123_28	-
TARA_ARC_108_MAG_00080_000000000123_29	-
TARA_ARC_108_MAG_00080_000000000123_30	1.14.11.1
TARA_ARC_108_MAG_00080_000000000123_31	-
TARA_ARC_108_MAG_00080_000000000123_32	-
TARA_ARC_108_MAG_00080_000000000123_33	-
TARA_ARC_108_MAG_00080_000000000123_34	6.1.1.19
TARA_ARC_108_MAG_00080_000000000123_35	-
TARA_ARC_108_MAG_00080_000000000124_1	-
TARA_ARC_108_MAG_00080_000000000124_2	-
TARA_ARC_108_MAG_00080_000000000124_3	-
TARA_ARC_108_MAG_00080_000000000124_4	-
TARA_ARC_108_MAG_00080_000000000124_6	-
TARA_ARC_108_MAG_00080_000000000124_7	-
TARA_ARC_108_MAG_00080_000000000124_8	2.1.1.107
TARA_ARC_108_MAG_00080_000000000124_9	-
TARA_ARC_108_MAG_00080_000000000125_1	-
TARA_ARC_108_MAG_00080_000000000125_2	-
TARA_ARC_108_MAG_00080_000000000125_3	-
TARA_ARC_108_MAG_00080_000000000125_4	3.6.4.12
TARA_ARC_108_MAG_00080_000000000126_1	-
TARA_ARC_108_MAG_00080_000000000126_2	-
TARA_ARC_108_MAG_00080_000000000126_3	-
TARA_ARC_108_MAG_00080_000000000126_4	-
TARA_ARC_108_MAG_00080_000000000126_5	-
TARA_ARC_108_MAG_00080_000000000127_1	4.1.1.15
TARA_ARC_108_MAG_00080_000000000127_2	-
TARA_ARC_108_MAG_00080_000000000127_3	-
TARA_ARC_108_MAG_00080_000000000127_4	-
TARA_ARC_108_MAG_00080_000000000127_5	-
TARA_ARC_108_MAG_00080_000000000127_6	-
TARA_ARC_108_MAG_00080_000000000127_7	-
TARA_ARC_108_MAG_00080_000000000127_8	-
TARA_ARC_108_MAG_00080_000000000127_9	-
TARA_ARC_108_MAG_00080_000000000127_10	-
TARA_ARC_108_MAG_00080_000000000127_11	-
TARA_ARC_108_MAG_00080_000000000127_12	-
TARA_ARC_108_MAG_00080_000000000128_1	-
TARA_ARC_108_MAG_00080_000000000128_2	-
TARA_ARC_108_MAG_00080_000000000128_3	1.3.8.1
TARA_ARC_108_MAG_00080_000000000128_4	-
TARA_ARC_108_MAG_00080_000000000128_5	-
TARA_ARC_108_MAG_00080_000000000128_6	-
TARA_ARC_108_MAG_00080_000000000128_7	-
TARA_ARC_108_MAG_00080_000000000129_1	-
TARA_ARC_108_MAG_00080_000000000129_2	-
TARA_ARC_108_MAG_00080_000000000129_3	-
TARA_ARC_108_MAG_00080_000000000129_4	2.7.11.1
TARA_ARC_108_MAG_00080_000000000129_7	-
TARA_ARC_108_MAG_00080_000000000130_2	-
TARA_ARC_108_MAG_00080_000000000130_3	1.1.1.35,4.2.1.17,5.1.2.3
TARA_ARC_108_MAG_00080_000000000130_4	2.3.1.16,2.3.1.9
TARA_ARC_108_MAG_00080_000000000131_1	-
TARA_ARC_108_MAG_00080_000000000131_2	2.7.7.60
TARA_ARC_108_MAG_00080_000000000131_3	4.6.1.12
TARA_ARC_108_MAG_00080_000000000131_4	5.4.99.27
TARA_ARC_108_MAG_00080_000000000131_5	3.1.3.5
TARA_ARC_108_MAG_00080_000000000131_6	2.1.1.77
TARA_ARC_108_MAG_00080_000000000131_7	-
TARA_ARC_108_MAG_00080_000000000131_8	-
TARA_ARC_108_MAG_00080_000000000131_9	-
TARA_ARC_108_MAG_00080_000000000131_10	1.5.1.3
TARA_ARC_108_MAG_00080_000000000131_11	-
TARA_ARC_108_MAG_00080_000000000131_12	-
TARA_ARC_108_MAG_00080_000000000131_13	-
TARA_ARC_108_MAG_00080_000000000131_14	-
TARA_ARC_108_MAG_00080_000000000131_15	2.5.1.90
TARA_ARC_108_MAG_00080_000000000132_1	2.6.1.9
TARA_ARC_108_MAG_00080_000000000132_2	3.1.3.15,4.2.1.19
TARA_ARC_108_MAG_00080_000000000132_3	-
TARA_ARC_108_MAG_00080_000000000132_4	5.3.1.16
TARA_ARC_108_MAG_00080_000000000132_5	-
TARA_ARC_108_MAG_00080_000000000132_6	3.5.4.19,3.6.1.31
TARA_ARC_108_MAG_00080_000000000132_7	2.3.1.57
TARA_ARC_108_MAG_00080_000000000132_8	-
TARA_ARC_108_MAG_00080_000000000132_9	-
TARA_ARC_108_MAG_00080_000000000132_10	3.4.21.89
TARA_ARC_108_MAG_00080_000000000132_11	-
TARA_ARC_108_MAG_00080_000000000133_1	-
TARA_ARC_108_MAG_00080_000000000133_2	-
TARA_ARC_108_MAG_00080_000000000133_3	4.4.1.8
TARA_ARC_108_MAG_00080_000000000133_4	-
TARA_ARC_108_MAG_00080_000000000133_5	-
TARA_ARC_108_MAG_00080_000000000133_6	-
TARA_ARC_108_MAG_00080_000000000133_7	-
TARA_ARC_108_MAG_00080_000000000133_8	-
TARA_ARC_108_MAG_00080_000000000133_9	-
TARA_ARC_108_MAG_00080_000000000133_10	-
TARA_ARC_108_MAG_00080_000000000134_1	2.7.7.42,2.7.7.89
TARA_ARC_108_MAG_00080_000000000134_2	-
TARA_ARC_108_MAG_00080_000000000134_3	2.3.1.241
TARA_ARC_108_MAG_00080_000000000134_4	-
TARA_ARC_108_MAG_00080_000000000134_5	-
TARA_ARC_108_MAG_00080_000000000134_6	-
TARA_ARC_108_MAG_00080_000000000135_1	4.2.2.3
TARA_ARC_108_MAG_00080_000000000135_2	-
TARA_ARC_108_MAG_00080_000000000135_3	2.5.1.18
TARA_ARC_108_MAG_00080_000000000135_4	-
TARA_ARC_108_MAG_00080_000000000135_5	2.2.1.2
TARA_ARC_108_MAG_00080_000000000135_6	5.3.1.9
TARA_ARC_108_MAG_00080_000000000135_7	-
TARA_ARC_108_MAG_00080_000000000135_8	3.2.2.27
TARA_ARC_108_MAG_00080_000000000135_9	4.2.3.1
TARA_ARC_108_MAG_00080_000000000135_10	2.7.1.39
TARA_ARC_108_MAG_00080_000000000135_11	1.1.1.3,2.7.2.4
TARA_ARC_108_MAG_00080_000000000136_1	-
TARA_ARC_108_MAG_00080_000000000136_2	-
TARA_ARC_108_MAG_00080_000000000136_3	5.3.4.1
TARA_ARC_108_MAG_00080_000000000136_4	-
TARA_ARC_108_MAG_00080_000000000137_1	-
TARA_ARC_108_MAG_00080_000000000137_2	-
TARA_ARC_108_MAG_00080_000000000137_3	-
TARA_ARC_108_MAG_00080_000000000137_4	-
TARA_ARC_108_MAG_00080_000000000137_5	-
TARA_ARC_108_MAG_00080_000000000137_6	-
TARA_ARC_108_MAG_00080_000000000137_7	4.1.1.36,6.3.2.5
TARA_ARC_108_MAG_00080_000000000137_8	-
TARA_ARC_108_MAG_00080_000000000137_9	-
TARA_ARC_108_MAG_00080_000000000137_10	-
TARA_ARC_108_MAG_00080_000000000137_11	-
TARA_ARC_108_MAG_00080_000000000137_12	-
TARA_ARC_108_MAG_00080_000000000137_13	2.7.7.15,2.7.7.39
TARA_ARC_108_MAG_00080_000000000137_14	-
TARA_ARC_108_MAG_00080_000000000137_15	-
TARA_ARC_108_MAG_00080_000000000137_16	-
TARA_ARC_108_MAG_00080_000000000137_17	-
TARA_ARC_108_MAG_00080_000000000138_1	-
TARA_ARC_108_MAG_00080_000000000138_2	-
TARA_ARC_108_MAG_00080_000000000138_3	6.3.5.4
TARA_ARC_108_MAG_00080_000000000138_4	-
TARA_ARC_108_MAG_00080_000000000138_5	4.3.99.3
TARA_ARC_108_MAG_00080_000000000138_6	6.3.4.20
TARA_ARC_108_MAG_00080_000000000138_7	-
TARA_ARC_108_MAG_00080_000000000138_8	-
TARA_ARC_108_MAG_00080_000000000138_9	-
TARA_ARC_108_MAG_00080_000000000139_2	2.7.13.3
TARA_ARC_108_MAG_00080_000000000139_3	-
TARA_ARC_108_MAG_00080_000000000139_4	3.1.3.8
TARA_ARC_108_MAG_00080_000000000140_1	6.3.2.1
TARA_ARC_108_MAG_00080_000000000140_2	2.1.2.11
TARA_ARC_108_MAG_00080_000000000140_3	2.7.6.3
TARA_ARC_108_MAG_00080_000000000140_4	2.7.7.19
TARA_ARC_108_MAG_00080_000000000140_5	-
TARA_ARC_108_MAG_00080_000000000140_6	-
TARA_ARC_108_MAG_00080_000000000140_7	-
TARA_ARC_108_MAG_00080_000000000141_2	-
TARA_ARC_108_MAG_00080_000000000141_3	1.8.1.7
TARA_ARC_108_MAG_00080_000000000141_4	-
TARA_ARC_108_MAG_00080_000000000142_1	2.1.1.35
TARA_ARC_108_MAG_00080_000000000142_2	-
TARA_ARC_108_MAG_00080_000000000142_3	-
TARA_ARC_108_MAG_00080_000000000143_1	3.4.21.88
TARA_ARC_108_MAG_00080_000000000143_2	1.9.3.1
TARA_ARC_108_MAG_00080_000000000143_3	1.10.3.10,1.9.3.1
TARA_ARC_108_MAG_00080_000000000143_4	-
TARA_ARC_108_MAG_00080_000000000143_5	1.9.3.1
TARA_ARC_108_MAG_00080_000000000143_6	-
TARA_ARC_108_MAG_00080_000000000143_7	-
TARA_ARC_108_MAG_00080_000000000143_8	-
TARA_ARC_108_MAG_00080_000000000143_9	-
TARA_ARC_108_MAG_00080_000000000143_10	2.5.1.141
TARA_ARC_108_MAG_00080_000000000143_11	-
TARA_ARC_108_MAG_00080_000000000143_12	-
TARA_ARC_108_MAG_00080_000000000143_13	-
TARA_ARC_108_MAG_00080_000000000143_14	-
TARA_ARC_108_MAG_00080_000000000143_15	-
TARA_ARC_108_MAG_00080_000000000143_16	-
TARA_ARC_108_MAG_00080_000000000143_17	-
TARA_ARC_108_MAG_00080_000000000143_18	5.1.1.13
TARA_ARC_108_MAG_00080_000000000143_19	-
TARA_ARC_108_MAG_00080_000000000143_20	-
TARA_ARC_108_MAG_00080_000000000143_21	-
TARA_ARC_108_MAG_00080_000000000143_22	-
TARA_ARC_108_MAG_00080_000000000143_23	3.1.1.85
TARA_ARC_108_MAG_00080_000000000143_24	-
TARA_ARC_108_MAG_00080_000000000143_25	-
TARA_ARC_108_MAG_00080_000000000144_1	-
TARA_ARC_108_MAG_00080_000000000144_2	2.4.2.19
TARA_ARC_108_MAG_00080_000000000144_3	-
TARA_ARC_108_MAG_00080_000000000144_4	-
TARA_ARC_108_MAG_00080_000000000145_1	-
TARA_ARC_108_MAG_00080_000000000145_2	1.1.1.219
TARA_ARC_108_MAG_00080_000000000146_1	-
TARA_ARC_108_MAG_00080_000000000146_2	-
TARA_ARC_108_MAG_00080_000000000146_3	-
TARA_ARC_108_MAG_00080_000000000146_5	-
TARA_ARC_108_MAG_00080_000000000146_6	-
TARA_ARC_108_MAG_00080_000000000146_7	-
TARA_ARC_108_MAG_00080_000000000146_8	-
TARA_ARC_108_MAG_00080_000000000146_9	-
TARA_ARC_108_MAG_00080_000000000146_10	-
TARA_ARC_108_MAG_00080_000000000147_1	3.6.1.66
TARA_ARC_108_MAG_00080_000000000147_2	-
TARA_ARC_108_MAG_00080_000000000147_3	-
TARA_ARC_108_MAG_00080_000000000148_1	-
TARA_ARC_108_MAG_00080_000000000148_2	-
TARA_ARC_108_MAG_00080_000000000148_4	-
TARA_ARC_108_MAG_00080_000000000148_5	-
TARA_ARC_108_MAG_00080_000000000148_6	-
TARA_ARC_108_MAG_00080_000000000148_7	-
TARA_ARC_108_MAG_00080_000000000149_1	-
TARA_ARC_108_MAG_00080_000000000149_2	3.2.2.9
TARA_ARC_108_MAG_00080_000000000149_4	2.7.1.40
TARA_ARC_108_MAG_00080_000000000150_1	2.7.7.42,2.7.7.89
TARA_ARC_108_MAG_00080_000000000150_2	-
TARA_ARC_108_MAG_00080_000000000150_3	-
TARA_ARC_108_MAG_00080_000000000150_4	2.7.1.167,2.7.7.70
TARA_ARC_108_MAG_00080_000000000151_1	-
TARA_ARC_108_MAG_00080_000000000151_2	-
TARA_ARC_108_MAG_00080_000000000151_3	4.2.2.3
TARA_ARC_108_MAG_00080_000000000152_1	2.1.1.14
TARA_ARC_108_MAG_00080_000000000152_2	-
TARA_ARC_108_MAG_00080_000000000152_3	-
TARA_ARC_108_MAG_00080_000000000152_4	-
TARA_ARC_108_MAG_00080_000000000152_5	-
TARA_ARC_108_MAG_00080_000000000152_6	-
TARA_ARC_108_MAG_00080_000000000152_7	-
TARA_ARC_108_MAG_00080_000000000152_8	-
TARA_ARC_108_MAG_00080_000000000152_9	3.6.3.34
TARA_ARC_108_MAG_00080_000000000152_10	-
TARA_ARC_108_MAG_00080_000000000152_11	2.7.7.8
TARA_ARC_108_MAG_00080_000000000152_12	-
TARA_ARC_108_MAG_00080_000000000152_13	-
TARA_ARC_108_MAG_00080_000000000152_14	1.2.1.41
TARA_ARC_108_MAG_00080_000000000153_1	3.5.3.12
TARA_ARC_108_MAG_00080_000000000153_2	3.5.4.16
TARA_ARC_108_MAG_00080_000000000153_3	-
TARA_ARC_108_MAG_00080_000000000153_4	-
TARA_ARC_108_MAG_00080_000000000153_5	-
TARA_ARC_108_MAG_00080_000000000153_6	-
TARA_ARC_108_MAG_00080_000000000153_7	-
TARA_ARC_108_MAG_00080_000000000153_8	3.5.2.3
TARA_ARC_108_MAG_00080_000000000153_9	3.6.4.13
TARA_ARC_108_MAG_00080_000000000153_10	-
TARA_ARC_108_MAG_00080_000000000153_11	3.4.24.71
TARA_ARC_108_MAG_00080_000000000153_12	-
TARA_ARC_108_MAG_00080_000000000153_13	-
TARA_ARC_108_MAG_00080_000000000153_14	-
TARA_ARC_108_MAG_00080_000000000153_15	-
TARA_ARC_108_MAG_00080_000000000154_1	6.1.1.20
TARA_ARC_108_MAG_00080_000000000154_2	-
TARA_ARC_108_MAG_00080_000000000154_3	-
TARA_ARC_108_MAG_00080_000000000154_4	-
TARA_ARC_108_MAG_00080_000000000154_5	-
TARA_ARC_108_MAG_00080_000000000154_6	-
TARA_ARC_108_MAG_00080_000000000155_1	2.7.8.33,2.7.8.35
TARA_ARC_108_MAG_00080_000000000155_3	-
TARA_ARC_108_MAG_00080_000000000155_4	-
TARA_ARC_108_MAG_00080_000000000155_5	3.6.3.38
TARA_ARC_108_MAG_00080_000000000155_6	-
TARA_ARC_108_MAG_00080_000000000155_7	-
TARA_ARC_108_MAG_00080_000000000155_8	-
TARA_ARC_108_MAG_00080_000000000155_9	5.1.3.2
TARA_ARC_108_MAG_00080_000000000155_10	-
TARA_ARC_108_MAG_00080_000000000155_11	-
TARA_ARC_108_MAG_00080_000000000155_12	-
TARA_ARC_108_MAG_00080_000000000155_13	-
TARA_ARC_108_MAG_00080_000000000155_14	-
TARA_ARC_108_MAG_00080_000000000155_15	-
TARA_ARC_108_MAG_00080_000000000155_16	-
TARA_ARC_108_MAG_00080_000000000155_17	-
TARA_ARC_108_MAG_00080_000000000155_18	-
TARA_ARC_108_MAG_00080_000000000155_19	3.6.3.41
TARA_ARC_108_MAG_00080_000000000156_1	-
TARA_ARC_108_MAG_00080_000000000156_2	-
TARA_ARC_108_MAG_00080_000000000156_3	-
TARA_ARC_108_MAG_00080_000000000156_4	-
