#query	EC
TARA_ARC_108_MAG_00174_000000000029_8	3.8.1.5
TARA_ARC_108_MAG_00174_000000000029_9	-
TARA_ARC_108_MAG_00174_000000000029_10	-
TARA_ARC_108_MAG_00174_000000000029_11	-
TARA_ARC_108_MAG_00174_000000000029_12	-
TARA_ARC_108_MAG_00174_000000000029_13	-
TARA_ARC_108_MAG_00174_000000000029_14	5.4.99.19
TARA_ARC_108_MAG_00174_000000000029_15	-
TARA_ARC_108_MAG_00174_000000000029_16	2.7.1.71
TARA_ARC_108_MAG_00174_000000000029_17	-
TARA_ARC_108_MAG_00174_000000000029_18	-
TARA_ARC_108_MAG_00174_000000000029_19	-
TARA_ARC_108_MAG_00174_000000000029_20	-
TARA_ARC_108_MAG_00174_000000000029_21	-
TARA_ARC_108_MAG_00174_000000000029_22	-
TARA_ARC_108_MAG_00174_000000000029_23	-
TARA_ARC_108_MAG_00174_000000000029_24	-
TARA_ARC_108_MAG_00174_000000000029_25	-
TARA_ARC_108_MAG_00174_000000000029_26	1.2.1.88,1.5.5.2
TARA_ARC_108_MAG_00174_000000000029_27	1.4.1.2
TARA_ARC_108_MAG_00174_000000000029_28	-
TARA_ARC_108_MAG_00174_000000000029_29	-
TARA_ARC_108_MAG_00174_000000000029_30	-
TARA_ARC_108_MAG_00174_000000000029_31	-
TARA_ARC_108_MAG_00174_000000000029_32	5.3.3.18
TARA_ARC_108_MAG_00174_000000000029_33	1.1.1.157
TARA_ARC_108_MAG_00174_000000000029_34	-
TARA_ARC_108_MAG_00174_000000000029_35	2.3.1.16,2.3.1.174,2.3.1.9
TARA_ARC_108_MAG_00174_000000000030_1	6.1.1.7
TARA_ARC_108_MAG_00174_000000000030_2	2.7.2.4
TARA_ARC_108_MAG_00174_000000000030_3	-
TARA_ARC_108_MAG_00174_000000000030_6	-
TARA_ARC_108_MAG_00174_000000000030_7	-
TARA_ARC_108_MAG_00174_000000000030_8	3.6.4.13
TARA_ARC_108_MAG_00174_000000000030_9	4.1.1.3
TARA_ARC_108_MAG_00174_000000000030_10	4.1.1.3
TARA_ARC_108_MAG_00174_000000000030_11	4.1.1.3
TARA_ARC_108_MAG_00174_000000000031_2	6.2.1.5,6.2.1.9
TARA_ARC_108_MAG_00174_000000000031_3	1.8.1.4
TARA_ARC_108_MAG_00174_000000000031_4	2.3.1.61
TARA_ARC_108_MAG_00174_000000000031_5	1.2.4.2
TARA_ARC_108_MAG_00174_000000000031_6	1.3.5.1,1.3.5.4
TARA_ARC_108_MAG_00174_000000000031_7	1.3.5.1,1.3.5.4
TARA_ARC_108_MAG_00174_000000000031_8	-
TARA_ARC_108_MAG_00174_000000000031_9	-
TARA_ARC_108_MAG_00174_000000000032_1	-
TARA_ARC_108_MAG_00174_000000000032_2	-
TARA_ARC_108_MAG_00174_000000000032_4	-
TARA_ARC_108_MAG_00174_000000000032_5	-
TARA_ARC_108_MAG_00174_000000000032_6	-
TARA_ARC_108_MAG_00174_000000000032_7	-
TARA_ARC_108_MAG_00174_000000000032_9	-
TARA_ARC_108_MAG_00174_000000000033_2	-
TARA_ARC_108_MAG_00174_000000000033_4	-
TARA_ARC_108_MAG_00174_000000000033_5	-
TARA_ARC_108_MAG_00174_000000000033_6	-
TARA_ARC_108_MAG_00174_000000000033_7	-
TARA_ARC_108_MAG_00174_000000000033_8	-
TARA_ARC_108_MAG_00174_000000000033_9	-
TARA_ARC_108_MAG_00174_000000000033_10	1.1.1.25
TARA_ARC_108_MAG_00174_000000000033_11	1.3.3.3
TARA_ARC_108_MAG_00174_000000000033_12	2.7.7.87
TARA_ARC_108_MAG_00174_000000000033_13	-
TARA_ARC_108_MAG_00174_000000000033_14	-
TARA_ARC_108_MAG_00174_000000000033_15	3.5.1.88
TARA_ARC_108_MAG_00174_000000000033_16	2.1.2.9
TARA_ARC_108_MAG_00174_000000000033_17	2.1.1.176
TARA_ARC_108_MAG_00174_000000000033_18	-
TARA_ARC_108_MAG_00174_000000000033_19	6.1.1.14
TARA_ARC_108_MAG_00174_000000000033_20	6.1.1.14
TARA_ARC_108_MAG_00174_000000000033_21	3.1.3.82,3.1.3.83
TARA_ARC_108_MAG_00174_000000000033_22	-
TARA_ARC_108_MAG_00174_000000000033_23	-
TARA_ARC_108_MAG_00174_000000000033_24	-
TARA_ARC_108_MAG_00174_000000000033_25	-
TARA_ARC_108_MAG_00174_000000000033_27	1.8.5.4
TARA_ARC_108_MAG_00174_000000000033_28	-
TARA_ARC_108_MAG_00174_000000000033_29	-
TARA_ARC_108_MAG_00174_000000000033_30	2.7.1.202
TARA_ARC_108_MAG_00174_000000000033_31	2.7.1.11,2.7.1.56
TARA_ARC_108_MAG_00174_000000000033_32	2.7.1.202,2.7.3.9
TARA_ARC_108_MAG_00174_000000000033_33	-
TARA_ARC_108_MAG_00174_000000000033_34	3.6.4.12
TARA_ARC_108_MAG_00174_000000000033_35	-
TARA_ARC_108_MAG_00174_000000000033_36	1.5.1.3,1.5.1.33,1.5.1.50
TARA_ARC_108_MAG_00174_000000000033_37	-
TARA_ARC_108_MAG_00174_000000000033_39	-
TARA_ARC_108_MAG_00174_000000000033_40	3.1.11.5
TARA_ARC_108_MAG_00174_000000000033_41	3.1.11.5
TARA_ARC_108_MAG_00174_000000000033_42	3.1.11.5
TARA_ARC_108_MAG_00174_000000000033_43	-
TARA_ARC_108_MAG_00174_000000000033_44	-
TARA_ARC_108_MAG_00174_000000000033_45	2.6.1.19,2.6.1.22
TARA_ARC_108_MAG_00174_000000000033_46	-
TARA_ARC_108_MAG_00174_000000000033_47	5.99.1.3
TARA_ARC_108_MAG_00174_000000000033_48	-
TARA_ARC_108_MAG_00174_000000000033_49	-
TARA_ARC_108_MAG_00174_000000000033_50	2.7.7.7
TARA_ARC_108_MAG_00174_000000000033_51	-
TARA_ARC_108_MAG_00174_000000000033_52	-
TARA_ARC_108_MAG_00174_000000000033_53	-
TARA_ARC_108_MAG_00174_000000000033_54	-
TARA_ARC_108_MAG_00174_000000000033_55	-
TARA_ARC_108_MAG_00174_000000000033_56	1.14.11.55
TARA_ARC_108_MAG_00174_000000000033_57	-
TARA_ARC_108_MAG_00174_000000000033_58	-
TARA_ARC_108_MAG_00174_000000000033_59	-
TARA_ARC_108_MAG_00174_000000000033_60	-
TARA_ARC_108_MAG_00174_000000000033_61	-
TARA_ARC_108_MAG_00174_000000000033_62	2.3.1.40,6.2.1.20
TARA_ARC_108_MAG_00174_000000000033_63	-
TARA_ARC_108_MAG_00174_000000000033_64	2.1.1.170
TARA_ARC_108_MAG_00174_000000000033_65	-
TARA_ARC_108_MAG_00174_000000000033_66	-
TARA_ARC_108_MAG_00174_000000000033_67	-
TARA_ARC_108_MAG_00174_000000000033_68	-
TARA_ARC_108_MAG_00174_000000000033_69	-
TARA_ARC_108_MAG_00174_000000000033_70	-
TARA_ARC_108_MAG_00174_000000000033_71	-
TARA_ARC_108_MAG_00174_000000000033_72	3.6.3.14
TARA_ARC_108_MAG_00174_000000000033_73	-
TARA_ARC_108_MAG_00174_000000000033_74	3.6.3.14
TARA_ARC_108_MAG_00174_000000000033_75	-
TARA_ARC_108_MAG_00174_000000000033_76	2.3.1.157,2.7.7.23
TARA_ARC_108_MAG_00174_000000000033_77	2.6.1.16
TARA_ARC_108_MAG_00174_000000000033_78	-
TARA_ARC_108_MAG_00174_000000000033_79	-
TARA_ARC_108_MAG_00174_000000000033_80	-
TARA_ARC_108_MAG_00174_000000000033_81	-
TARA_ARC_108_MAG_00174_000000000033_82	-
TARA_ARC_108_MAG_00174_000000000033_83	-
TARA_ARC_108_MAG_00174_000000000033_84	-
TARA_ARC_108_MAG_00174_000000000033_86	-
TARA_ARC_108_MAG_00174_000000000033_87	-
TARA_ARC_108_MAG_00174_000000000034_2	-
TARA_ARC_108_MAG_00174_000000000034_3	-
TARA_ARC_108_MAG_00174_000000000034_4	-
TARA_ARC_108_MAG_00174_000000000034_5	-
TARA_ARC_108_MAG_00174_000000000034_6	3.1.3.5
TARA_ARC_108_MAG_00174_000000000034_7	-
TARA_ARC_108_MAG_00174_000000000034_8	1.1.1.159,1.1.1.206
TARA_ARC_108_MAG_00174_000000000035_1	-
TARA_ARC_108_MAG_00174_000000000035_2	-
TARA_ARC_108_MAG_00174_000000000035_3	-
TARA_ARC_108_MAG_00174_000000000035_4	-
TARA_ARC_108_MAG_00174_000000000035_6	-
TARA_ARC_108_MAG_00174_000000000036_1	2.3.3.5
TARA_ARC_108_MAG_00174_000000000036_2	4.1.3.30
TARA_ARC_108_MAG_00174_000000000036_3	-
TARA_ARC_108_MAG_00174_000000000036_4	-
TARA_ARC_108_MAG_00174_000000000036_6	2.7.7.9
TARA_ARC_108_MAG_00174_000000000036_7	-
TARA_ARC_108_MAG_00174_000000000036_8	1.1.1.193,3.5.4.26
TARA_ARC_108_MAG_00174_000000000036_9	-
TARA_ARC_108_MAG_00174_000000000036_10	-
TARA_ARC_108_MAG_00174_000000000036_11	-
TARA_ARC_108_MAG_00174_000000000036_12	-
TARA_ARC_108_MAG_00174_000000000036_13	-
TARA_ARC_108_MAG_00174_000000000036_14	-
TARA_ARC_108_MAG_00174_000000000036_15	-
TARA_ARC_108_MAG_00174_000000000036_16	-
TARA_ARC_108_MAG_00174_000000000036_17	-
TARA_ARC_108_MAG_00174_000000000036_18	-
TARA_ARC_108_MAG_00174_000000000036_19	-
TARA_ARC_108_MAG_00174_000000000036_20	5.1.3.25,5.1.3.6
TARA_ARC_108_MAG_00174_000000000036_21	-
TARA_ARC_108_MAG_00174_000000000036_22	6.3.2.6
TARA_ARC_108_MAG_00174_000000000036_23	-
TARA_ARC_108_MAG_00174_000000000036_24	4.3.3.7
TARA_ARC_108_MAG_00174_000000000036_25	1.11.1.15
TARA_ARC_108_MAG_00174_000000000036_26	-
TARA_ARC_108_MAG_00174_000000000036_27	-
TARA_ARC_108_MAG_00174_000000000036_28	-
TARA_ARC_108_MAG_00174_000000000036_29	2.5.1.72
TARA_ARC_108_MAG_00174_000000000037_1	6.1.1.9
TARA_ARC_108_MAG_00174_000000000037_2	1.1.1.169
TARA_ARC_108_MAG_00174_000000000037_3	2.5.1.17
TARA_ARC_108_MAG_00174_000000000037_4	-
TARA_ARC_108_MAG_00174_000000000037_5	-
TARA_ARC_108_MAG_00174_000000000037_6	3.5.1.28
TARA_ARC_108_MAG_00174_000000000037_7	-
TARA_ARC_108_MAG_00174_000000000037_8	2.4.2.19
TARA_ARC_108_MAG_00174_000000000037_9	5.1.3.13
TARA_ARC_108_MAG_00174_000000000037_10	-
TARA_ARC_108_MAG_00174_000000000037_11	-
TARA_ARC_108_MAG_00174_000000000037_12	2.7.8.41
TARA_ARC_108_MAG_00174_000000000037_13	-
TARA_ARC_108_MAG_00174_000000000037_14	6.3.3.1
TARA_ARC_108_MAG_00174_000000000037_15	2.1.2.2
TARA_ARC_108_MAG_00174_000000000037_16	-
TARA_ARC_108_MAG_00174_000000000037_17	2.6.1.66
TARA_ARC_108_MAG_00174_000000000037_18	-
TARA_ARC_108_MAG_00174_000000000037_19	3.5.4.13
TARA_ARC_108_MAG_00174_000000000037_20	-
TARA_ARC_108_MAG_00174_000000000037_21	6.1.1.10
TARA_ARC_108_MAG_00174_000000000037_22	-
TARA_ARC_108_MAG_00174_000000000037_23	-
TARA_ARC_108_MAG_00174_000000000037_24	-
TARA_ARC_108_MAG_00174_000000000037_25	-
TARA_ARC_108_MAG_00174_000000000037_26	-
TARA_ARC_108_MAG_00174_000000000037_27	-
TARA_ARC_108_MAG_00174_000000000037_28	4.2.99.18
TARA_ARC_108_MAG_00174_000000000037_29	-
TARA_ARC_108_MAG_00174_000000000037_30	-
TARA_ARC_108_MAG_00174_000000000037_31	-
TARA_ARC_108_MAG_00174_000000000037_32	-
TARA_ARC_108_MAG_00174_000000000037_33	2.1.1.77
TARA_ARC_108_MAG_00174_000000000037_34	3.1.3.5
TARA_ARC_108_MAG_00174_000000000037_35	5.4.99.27
TARA_ARC_108_MAG_00174_000000000037_36	4.6.1.12
TARA_ARC_108_MAG_00174_000000000037_37	2.7.7.60
TARA_ARC_108_MAG_00174_000000000037_38	-
TARA_ARC_108_MAG_00174_000000000037_39	4.2.1.11
TARA_ARC_108_MAG_00174_000000000037_40	2.5.1.55
TARA_ARC_108_MAG_00174_000000000037_41	6.3.4.2
TARA_ARC_108_MAG_00174_000000000038_1	4.2.1.20
TARA_ARC_108_MAG_00174_000000000038_2	2.1.3.15,6.4.1.2
TARA_ARC_108_MAG_00174_000000000038_3	6.3.2.12,6.3.2.17
TARA_ARC_108_MAG_00174_000000000038_4	-
TARA_ARC_108_MAG_00174_000000000038_5	-
TARA_ARC_108_MAG_00174_000000000038_6	2.4.2.14
TARA_ARC_108_MAG_00174_000000000038_7	4.4.1.11
TARA_ARC_108_MAG_00174_000000000038_8	-
TARA_ARC_108_MAG_00174_000000000038_9	-
TARA_ARC_108_MAG_00174_000000000038_10	-
TARA_ARC_108_MAG_00174_000000000038_11	6.1.1.11
TARA_ARC_108_MAG_00174_000000000039_1	2.3.3.9
TARA_ARC_108_MAG_00174_000000000039_2	6.1.1.16
TARA_ARC_108_MAG_00174_000000000039_3	6.1.1.18
TARA_ARC_108_MAG_00174_000000000039_4	5.2.1.8
TARA_ARC_108_MAG_00174_000000000039_5	3.6.1.54
TARA_ARC_108_MAG_00174_000000000039_6	3.6.3.21
TARA_ARC_108_MAG_00174_000000000039_7	-
TARA_ARC_108_MAG_00174_000000000039_8	-
TARA_ARC_108_MAG_00174_000000000039_9	-
TARA_ARC_108_MAG_00174_000000000039_10	-
TARA_ARC_108_MAG_00174_000000000039_11	-
TARA_ARC_108_MAG_00174_000000000039_12	-
TARA_ARC_108_MAG_00174_000000000039_13	1.18.1.2,1.19.1.1
TARA_ARC_108_MAG_00174_000000000039_14	-
TARA_ARC_108_MAG_00174_000000000039_15	-
TARA_ARC_108_MAG_00174_000000000039_16	4.2.1.3,4.2.1.99
TARA_ARC_108_MAG_00174_000000000040_1	-
TARA_ARC_108_MAG_00174_000000000040_3	-
TARA_ARC_108_MAG_00174_000000000040_4	-
TARA_ARC_108_MAG_00174_000000000040_5	-
TARA_ARC_108_MAG_00174_000000000040_6	-
TARA_ARC_108_MAG_00174_000000000040_7	-
TARA_ARC_108_MAG_00174_000000000040_8	1.6.5.2
TARA_ARC_108_MAG_00174_000000000040_9	-
TARA_ARC_108_MAG_00174_000000000040_10	-
TARA_ARC_108_MAG_00174_000000000040_11	1.3.1.76,2.1.1.107,4.99.1.4
TARA_ARC_108_MAG_00174_000000000040_12	-
TARA_ARC_108_MAG_00174_000000000040_13	-
TARA_ARC_108_MAG_00174_000000000040_14	-
TARA_ARC_108_MAG_00174_000000000040_15	-
TARA_ARC_108_MAG_00174_000000000040_16	-
TARA_ARC_108_MAG_00174_000000000040_17	1.7.2.1,1.7.99.1
TARA_ARC_108_MAG_00174_000000000040_18	-
TARA_ARC_108_MAG_00174_000000000040_19	-
TARA_ARC_108_MAG_00174_000000000040_21	-
TARA_ARC_108_MAG_00174_000000000040_24	1.9.3.1
TARA_ARC_108_MAG_00174_000000000040_25	-
TARA_ARC_108_MAG_00174_000000000040_26	-
TARA_ARC_108_MAG_00174_000000000040_27	1.7.2.5
TARA_ARC_108_MAG_00174_000000000040_28	-
TARA_ARC_108_MAG_00174_000000000040_29	-
TARA_ARC_108_MAG_00174_000000000040_30	-
TARA_ARC_108_MAG_00174_000000000040_31	-
TARA_ARC_108_MAG_00174_000000000040_32	-
TARA_ARC_108_MAG_00174_000000000040_33	-
TARA_ARC_108_MAG_00174_000000000040_34	-
TARA_ARC_108_MAG_00174_000000000040_35	-
TARA_ARC_108_MAG_00174_000000000040_36	4.1.99.3
TARA_ARC_108_MAG_00174_000000000040_37	-
TARA_ARC_108_MAG_00174_000000000040_38	-
TARA_ARC_108_MAG_00174_000000000040_39	3.1.3.18
TARA_ARC_108_MAG_00174_000000000040_40	1.14.11.55
TARA_ARC_108_MAG_00174_000000000040_41	2.3.1.16,2.3.1.9
TARA_ARC_108_MAG_00174_000000000040_42	1.1.1.35,4.2.1.17,5.1.2.3
TARA_ARC_108_MAG_00174_000000000040_43	-
TARA_ARC_108_MAG_00174_000000000040_44	-
TARA_ARC_108_MAG_00174_000000000040_45	-
TARA_ARC_108_MAG_00174_000000000040_46	1.3.98.3
TARA_ARC_108_MAG_00174_000000000040_47	-
TARA_ARC_108_MAG_00174_000000000040_48	-
TARA_ARC_108_MAG_00174_000000000040_49	-
TARA_ARC_108_MAG_00174_000000000040_50	-
TARA_ARC_108_MAG_00174_000000000040_51	-
TARA_ARC_108_MAG_00174_000000000040_52	-
TARA_ARC_108_MAG_00174_000000000040_53	-
TARA_ARC_108_MAG_00174_000000000040_54	-
TARA_ARC_108_MAG_00174_000000000040_55	-
TARA_ARC_108_MAG_00174_000000000040_56	1.3.5.1,1.3.5.4
TARA_ARC_108_MAG_00174_000000000040_57	-
TARA_ARC_108_MAG_00174_000000000040_59	-
TARA_ARC_108_MAG_00174_000000000040_60	4.1.1.44
TARA_ARC_108_MAG_00174_000000000041_1	-
TARA_ARC_108_MAG_00174_000000000041_2	-
TARA_ARC_108_MAG_00174_000000000041_3	-
TARA_ARC_108_MAG_00174_000000000041_4	-
TARA_ARC_108_MAG_00174_000000000041_5	-
TARA_ARC_108_MAG_00174_000000000041_6	-
TARA_ARC_108_MAG_00174_000000000041_7	-
TARA_ARC_108_MAG_00174_000000000041_8	2.7.7.7
TARA_ARC_108_MAG_00174_000000000041_9	-
TARA_ARC_108_MAG_00174_000000000041_10	-
TARA_ARC_108_MAG_00174_000000000041_12	1.3.99.16
TARA_ARC_108_MAG_00174_000000000041_13	1.3.99.16
TARA_ARC_108_MAG_00174_000000000041_14	-
TARA_ARC_108_MAG_00174_000000000041_15	4.1.1.104,4.2.1.109
TARA_ARC_108_MAG_00174_000000000041_16	1.13.11.53,1.13.11.54
TARA_ARC_108_MAG_00174_000000000041_17	3.1.3.77
TARA_ARC_108_MAG_00174_000000000041_18	-
TARA_ARC_108_MAG_00174_000000000041_19	-
TARA_ARC_108_MAG_00174_000000000041_20	-
TARA_ARC_108_MAG_00174_000000000041_21	1.6.5.2
TARA_ARC_108_MAG_00174_000000000041_22	1.20.4.1
TARA_ARC_108_MAG_00174_000000000041_23	-
TARA_ARC_108_MAG_00174_000000000041_24	2.7.7.7
TARA_ARC_108_MAG_00174_000000000041_25	2.1.3.15,6.4.1.2
TARA_ARC_108_MAG_00174_000000000041_26	6.3.4.19
TARA_ARC_108_MAG_00174_000000000042_1	-
TARA_ARC_108_MAG_00174_000000000042_2	-
TARA_ARC_108_MAG_00174_000000000042_3	-
TARA_ARC_108_MAG_00174_000000000042_4	-
TARA_ARC_108_MAG_00174_000000000043_3	-
TARA_ARC_108_MAG_00174_000000000043_4	-
TARA_ARC_108_MAG_00174_000000000043_5	-
TARA_ARC_108_MAG_00174_000000000043_6	-
TARA_ARC_108_MAG_00174_000000000043_7	-
TARA_ARC_108_MAG_00174_000000000044_1	-
TARA_ARC_108_MAG_00174_000000000044_2	-
TARA_ARC_108_MAG_00174_000000000044_3	-
TARA_ARC_108_MAG_00174_000000000044_4	4.1.1.23
TARA_ARC_108_MAG_00174_000000000044_5	2.6.1.1,2.6.1.84
TARA_ARC_108_MAG_00174_000000000044_6	-
TARA_ARC_108_MAG_00174_000000000044_7	-
TARA_ARC_108_MAG_00174_000000000044_8	-
TARA_ARC_108_MAG_00174_000000000044_9	-
TARA_ARC_108_MAG_00174_000000000044_10	1.3.5.2
TARA_ARC_108_MAG_00174_000000000044_11	-
TARA_ARC_108_MAG_00174_000000000044_12	2.1.1.173,2.1.1.264
TARA_ARC_108_MAG_00174_000000000044_13	-
TARA_ARC_108_MAG_00174_000000000044_14	-
TARA_ARC_108_MAG_00174_000000000044_15	3.4.11.21
TARA_ARC_108_MAG_00174_000000000044_17	-
TARA_ARC_108_MAG_00174_000000000044_18	3.1.1.5
TARA_ARC_108_MAG_00174_000000000044_19	-
TARA_ARC_108_MAG_00174_000000000044_20	-
TARA_ARC_108_MAG_00174_000000000044_21	-
TARA_ARC_108_MAG_00174_000000000044_22	1.1.1.1
TARA_ARC_108_MAG_00174_000000000044_23	-
TARA_ARC_108_MAG_00174_000000000044_24	-
TARA_ARC_108_MAG_00174_000000000044_25	-
TARA_ARC_108_MAG_00174_000000000044_26	-
TARA_ARC_108_MAG_00174_000000000044_27	-
TARA_ARC_108_MAG_00174_000000000044_28	-
TARA_ARC_108_MAG_00174_000000000044_29	-
TARA_ARC_108_MAG_00174_000000000044_31	1.11.1.21
TARA_ARC_108_MAG_00174_000000000044_32	-
TARA_ARC_108_MAG_00174_000000000044_33	-
TARA_ARC_108_MAG_00174_000000000044_34	4.1.2.13
TARA_ARC_108_MAG_00174_000000000044_35	-
TARA_ARC_108_MAG_00174_000000000044_36	-
TARA_ARC_108_MAG_00174_000000000044_37	-
TARA_ARC_108_MAG_00174_000000000044_38	5.1.1.13
TARA_ARC_108_MAG_00174_000000000044_39	-
TARA_ARC_108_MAG_00174_000000000044_40	-
TARA_ARC_108_MAG_00174_000000000044_41	-
TARA_ARC_108_MAG_00174_000000000044_42	-
TARA_ARC_108_MAG_00174_000000000044_43	-
TARA_ARC_108_MAG_00174_000000000044_44	-
TARA_ARC_108_MAG_00174_000000000044_45	-
TARA_ARC_108_MAG_00174_000000000044_46	-
TARA_ARC_108_MAG_00174_000000000044_47	-
TARA_ARC_108_MAG_00174_000000000044_48	-
TARA_ARC_108_MAG_00174_000000000044_49	-
TARA_ARC_108_MAG_00174_000000000044_50	-
TARA_ARC_108_MAG_00174_000000000044_51	-
TARA_ARC_108_MAG_00174_000000000044_52	-
TARA_ARC_108_MAG_00174_000000000044_53	-
TARA_ARC_108_MAG_00174_000000000044_54	-
TARA_ARC_108_MAG_00174_000000000044_55	3.6.3.21
TARA_ARC_108_MAG_00174_000000000044_56	-
TARA_ARC_108_MAG_00174_000000000044_57	-
TARA_ARC_108_MAG_00174_000000000045_1	-
TARA_ARC_108_MAG_00174_000000000045_4	-
TARA_ARC_108_MAG_00174_000000000045_5	-
TARA_ARC_108_MAG_00174_000000000045_6	3.1.11.5
TARA_ARC_108_MAG_00174_000000000045_7	-
TARA_ARC_108_MAG_00174_000000000045_8	-
TARA_ARC_108_MAG_00174_000000000045_9	-
TARA_ARC_108_MAG_00174_000000000045_10	-
TARA_ARC_108_MAG_00174_000000000045_11	1.5.5.1
TARA_ARC_108_MAG_00174_000000000045_13	-
TARA_ARC_108_MAG_00174_000000000045_14	-
TARA_ARC_108_MAG_00174_000000000045_15	2.1.1.187
TARA_ARC_108_MAG_00174_000000000045_18	-
TARA_ARC_108_MAG_00174_000000000045_19	-
TARA_ARC_108_MAG_00174_000000000045_20	-
TARA_ARC_108_MAG_00174_000000000045_21	-
TARA_ARC_108_MAG_00174_000000000045_22	1.10.3.14
TARA_ARC_108_MAG_00174_000000000045_23	1.10.3.14
TARA_ARC_108_MAG_00174_000000000045_24	-
TARA_ARC_108_MAG_00174_000000000045_25	-
TARA_ARC_108_MAG_00174_000000000045_26	-
TARA_ARC_108_MAG_00174_000000000045_27	-
TARA_ARC_108_MAG_00174_000000000045_28	-
TARA_ARC_108_MAG_00174_000000000045_29	-
TARA_ARC_108_MAG_00174_000000000045_30	-
TARA_ARC_108_MAG_00174_000000000046_1	-
TARA_ARC_108_MAG_00174_000000000046_2	-
TARA_ARC_108_MAG_00174_000000000046_3	-
TARA_ARC_108_MAG_00174_000000000046_4	6.3.2.3
TARA_ARC_108_MAG_00174_000000000046_5	-
TARA_ARC_108_MAG_00174_000000000046_6	-
TARA_ARC_108_MAG_00174_000000000046_7	-
TARA_ARC_108_MAG_00174_000000000046_8	2.4.2.9
TARA_ARC_108_MAG_00174_000000000046_9	2.1.3.2
TARA_ARC_108_MAG_00174_000000000046_10	3.5.2.3,3.5.2.5
TARA_ARC_108_MAG_00174_000000000046_11	-
TARA_ARC_108_MAG_00174_000000000046_12	-
TARA_ARC_108_MAG_00174_000000000046_13	-
TARA_ARC_108_MAG_00174_000000000046_14	-
TARA_ARC_108_MAG_00174_000000000046_15	-
TARA_ARC_108_MAG_00174_000000000046_16	4.1.1.49
TARA_ARC_108_MAG_00174_000000000047_1	3.4.16.4
TARA_ARC_108_MAG_00174_000000000047_2	-
TARA_ARC_108_MAG_00174_000000000047_3	-
TARA_ARC_108_MAG_00174_000000000047_4	-
TARA_ARC_108_MAG_00174_000000000047_5	1.1.1.346
TARA_ARC_108_MAG_00174_000000000047_6	-
TARA_ARC_108_MAG_00174_000000000047_7	-
TARA_ARC_108_MAG_00174_000000000047_9	-
TARA_ARC_108_MAG_00174_000000000047_10	-
TARA_ARC_108_MAG_00174_000000000047_11	-
TARA_ARC_108_MAG_00174_000000000047_12	3.6.3.34
TARA_ARC_108_MAG_00174_000000000047_13	-
TARA_ARC_108_MAG_00174_000000000048_1	1.2.4.4
TARA_ARC_108_MAG_00174_000000000048_2	1.2.4.4
TARA_ARC_108_MAG_00174_000000000048_3	1.1.5.4
TARA_ARC_108_MAG_00174_000000000048_4	1.1.5.4
TARA_ARC_108_MAG_00174_000000000048_5	1.1.1.42
TARA_ARC_108_MAG_00174_000000000048_6	-
TARA_ARC_108_MAG_00174_000000000048_8	-
TARA_ARC_108_MAG_00174_000000000048_11	2.7.6.1
TARA_ARC_108_MAG_00174_000000000048_12	-
TARA_ARC_108_MAG_00174_000000000048_13	-
TARA_ARC_108_MAG_00174_000000000048_14	-
TARA_ARC_108_MAG_00174_000000000048_15	-
TARA_ARC_108_MAG_00174_000000000048_16	-
TARA_ARC_108_MAG_00174_000000000048_17	-
TARA_ARC_108_MAG_00174_000000000048_18	-
TARA_ARC_108_MAG_00174_000000000048_19	-
TARA_ARC_108_MAG_00174_000000000048_20	-
TARA_ARC_108_MAG_00174_000000000048_21	-
TARA_ARC_108_MAG_00174_000000000048_22	-
TARA_ARC_108_MAG_00174_000000000048_23	-
TARA_ARC_108_MAG_00174_000000000048_24	3.1.4.14
TARA_ARC_108_MAG_00174_000000000048_25	-
TARA_ARC_108_MAG_00174_000000000048_26	-
TARA_ARC_108_MAG_00174_000000000048_27	2.4.1.1
TARA_ARC_108_MAG_00174_000000000048_28	-
TARA_ARC_108_MAG_00174_000000000048_29	-
TARA_ARC_108_MAG_00174_000000000048_30	2.4.1.25
TARA_ARC_108_MAG_00174_000000000048_31	-
TARA_ARC_108_MAG_00174_000000000048_32	2.7.7.27
TARA_ARC_108_MAG_00174_000000000048_33	2.4.1.18
TARA_ARC_108_MAG_00174_000000000048_34	2.4.1.21
TARA_ARC_108_MAG_00174_000000000048_35	2.4.1.1
TARA_ARC_108_MAG_00174_000000000048_36	-
TARA_ARC_108_MAG_00174_000000000048_37	-
TARA_ARC_108_MAG_00174_000000000048_38	3.6.4.12
TARA_ARC_108_MAG_00174_000000000048_39	-
TARA_ARC_108_MAG_00174_000000000048_40	-
TARA_ARC_108_MAG_00174_000000000048_41	-
TARA_ARC_108_MAG_00174_000000000048_42	-
TARA_ARC_108_MAG_00174_000000000048_44	-
TARA_ARC_108_MAG_00174_000000000048_45	2.7.9.3
TARA_ARC_108_MAG_00174_000000000049_2	-
TARA_ARC_108_MAG_00174_000000000049_3	-
TARA_ARC_108_MAG_00174_000000000049_4	1.1.3.15
TARA_ARC_108_MAG_00174_000000000049_5	-
TARA_ARC_108_MAG_00174_000000000049_6	-
TARA_ARC_108_MAG_00174_000000000049_7	-
TARA_ARC_108_MAG_00174_000000000049_8	-
TARA_ARC_108_MAG_00174_000000000049_9	-
TARA_ARC_108_MAG_00174_000000000049_10	-
TARA_ARC_108_MAG_00174_000000000049_11	-
TARA_ARC_108_MAG_00174_000000000049_12	-
