genome_id	protein_id	EC
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_14	2.7.7.65
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_16	6.3.2.6
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_17	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_18	4.3.3.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_19	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_20	1.11.1.15
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_21	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_22	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_23	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_24	1.20.4.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_25	1.6.5.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_26	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_27	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_28	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_29	6.3.3.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_30	2.1.2.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_31	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_32	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000180_33	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000181_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000181_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_2	2.3.2.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_4	2.1.1.186
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_9	2.5.1.55
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000182_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000183_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000183_6	2.1.1.80,3.1.1.61
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000183_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000183_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000183_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000184_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000184_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000184_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000185_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000185_2	1.14.11.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000185_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000186_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000186_2	4.1.3.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000186_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000186_4	3.1.3.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000186_5	3.5.1.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_10	3.1.1.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_14	5.1.99.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_16	2.7.13.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_17	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_18	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_19	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_20	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_21	4.2.1.20
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_22	4.2.1.20
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000187_23	4.1.1.48,5.3.1.24
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000188_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000188_3	3.1.3.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000189_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000189_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000189_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000189_4	3.6.4.12
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000190_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000191_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000191_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000191_3	4.6.1.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000191_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000191_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_1	4.3.99.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_2	6.3.4.20
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000192_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000193_2	2.3.3.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000194_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000194_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000194_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000194_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000194_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_16	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_17	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_18	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000195_19	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000196_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000196_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000196_3	1.2.1.11
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000196_4	1.1.1.169
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000197_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000197_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000198_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000198_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000198_3	3.4.23.43
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000198_4	2.7.1.24
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000198_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000199_1	4.2.1.117,4.2.1.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000199_2	2.3.3.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_6	2.3.1.57
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_8	2.6.1.1,2.6.1.57
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000200_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000201_1	2.4.2.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000201_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000201_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000201_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000202_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000202_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000202_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000202_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000202_6	3.2.1.41
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_3	3.4.24.71
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_6	4.2.1.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_9	2.4.2.1,2.4.2.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_11	2.1.1.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_12	2.1.1.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_13	2.3.1.46
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000203_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000204_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000204_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000204_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000204_4	3.1.3.48
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000204_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000204_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000205_1	1.13.11.27
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000205_2	1.13.11.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000205_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000205_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000206_1	1.6.5.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000206_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000206_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000207_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000207_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000207_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000207_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000207_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000207_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000208_1	2.5.1.17
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000208_2	3.2.1.52
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000208_3	3.5.1.11,3.5.1.97
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000208_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000208_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000209_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000209_2	2.4.1.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000210_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000210_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000210_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000210_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000210_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_1	1.8.1.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_2	1.8.1.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_3	1.8.4.10,1.8.4.8
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_8	1.6.1.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_9	1.14.19.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_11	2.1.1.35
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000211_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000212_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000212_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000212_4	6.2.1.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000212_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000212_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000213_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000213_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000213_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000214_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000214_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000214_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000214_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000214_5	1.1.1.34
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_3	3.5.3.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_4	2.6.1.112
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_6	2.3.2.2,3.4.19.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_7	3.5.1.4,6.3.5.6,6.3.5.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_10	1.5.1.33
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000215_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_6	1.6.5.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_7	1.6.5.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_8	1.6.5.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_11	2.7.13.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000216_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000217_1	2.7.7.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000217_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000217_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000217_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000218_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000218_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000218_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_10	2.7.1.40,3.1.1.17
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_13	1.1.1.399,1.1.1.95
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_16	4.2.1.47
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_17	1.1.1.271
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_18	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_25	2.7.7.39
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_26	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_28	2.7.7.24
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_29	5.1.3.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_30	1.1.1.133
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_31	4.2.1.46
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000219_32	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_1	3.6.4.12
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_11	2.7.11.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_16	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_17	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_19	3.6.4.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_20	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_21	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_22	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_23	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_24	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_25	3.5.1.124
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_26	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_27	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000220_28	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000221_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000222_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000222_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000222_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000222_4	6.1.1.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000223_1	1.4.1.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000223_2	
