#query	EC
TARA_ARC_108_MAG_00083_000000000088_25	2.3.1.41
TARA_ARC_108_MAG_00083_000000000088_26	1.3.1.10,1.3.1.9
TARA_ARC_108_MAG_00083_000000000088_27	2.1.1.173,2.1.1.264
TARA_ARC_108_MAG_00083_000000000088_28	5.2.1.8
TARA_ARC_108_MAG_00083_000000000088_29	3.8.1.2
TARA_ARC_108_MAG_00083_000000000088_30	-
TARA_ARC_108_MAG_00083_000000000088_31	4.3.1.19
TARA_ARC_108_MAG_00083_000000000089_1	-
TARA_ARC_108_MAG_00083_000000000089_2	-
TARA_ARC_108_MAG_00083_000000000089_3	3.5.1.108
TARA_ARC_108_MAG_00083_000000000089_4	-
TARA_ARC_108_MAG_00083_000000000089_5	-
TARA_ARC_108_MAG_00083_000000000090_1	-
TARA_ARC_108_MAG_00083_000000000090_2	6.1.1.7
TARA_ARC_108_MAG_00083_000000000090_3	-
TARA_ARC_108_MAG_00083_000000000090_4	-
TARA_ARC_108_MAG_00083_000000000090_5	-
TARA_ARC_108_MAG_00083_000000000090_6	-
TARA_ARC_108_MAG_00083_000000000090_7	-
TARA_ARC_108_MAG_00083_000000000090_8	1.1.1.42
TARA_ARC_108_MAG_00083_000000000090_9	-
TARA_ARC_108_MAG_00083_000000000090_10	-
TARA_ARC_108_MAG_00083_000000000090_11	-
TARA_ARC_108_MAG_00083_000000000090_12	-
TARA_ARC_108_MAG_00083_000000000090_13	2.8.1.7
TARA_ARC_108_MAG_00083_000000000090_14	-
TARA_ARC_108_MAG_00083_000000000090_15	-
TARA_ARC_108_MAG_00083_000000000090_16	-
TARA_ARC_108_MAG_00083_000000000090_18	-
TARA_ARC_108_MAG_00083_000000000090_19	-
TARA_ARC_108_MAG_00083_000000000091_1	-
TARA_ARC_108_MAG_00083_000000000091_2	1.1.1.30
TARA_ARC_108_MAG_00083_000000000091_3	-
TARA_ARC_108_MAG_00083_000000000091_4	4.2.1.70
TARA_ARC_108_MAG_00083_000000000091_5	2.7.1.83
TARA_ARC_108_MAG_00083_000000000092_1	-
TARA_ARC_108_MAG_00083_000000000092_2	2.7.7.8
TARA_ARC_108_MAG_00083_000000000092_3	-
TARA_ARC_108_MAG_00083_000000000093_2	-
TARA_ARC_108_MAG_00083_000000000093_3	1.5.1.2
TARA_ARC_108_MAG_00083_000000000093_4	-
TARA_ARC_108_MAG_00083_000000000093_5	-
TARA_ARC_108_MAG_00083_000000000093_6	-
TARA_ARC_108_MAG_00083_000000000093_7	2.1.1.79
TARA_ARC_108_MAG_00083_000000000094_1	1.1.99.1
TARA_ARC_108_MAG_00083_000000000094_2	1.2.1.8
TARA_ARC_108_MAG_00083_000000000094_3	-
TARA_ARC_108_MAG_00083_000000000094_4	3.1.6.6
TARA_ARC_108_MAG_00083_000000000095_2	-
TARA_ARC_108_MAG_00083_000000000095_3	-
TARA_ARC_108_MAG_00083_000000000095_4	3.6.3.38
TARA_ARC_108_MAG_00083_000000000095_5	-
TARA_ARC_108_MAG_00083_000000000095_6	-
TARA_ARC_108_MAG_00083_000000000095_7	-
TARA_ARC_108_MAG_00083_000000000095_8	2.3.1.28
TARA_ARC_108_MAG_00083_000000000095_9	-
TARA_ARC_108_MAG_00083_000000000095_10	-
TARA_ARC_108_MAG_00083_000000000095_11	-
TARA_ARC_108_MAG_00083_000000000096_1	4.1.1.20
TARA_ARC_108_MAG_00083_000000000096_3	-
TARA_ARC_108_MAG_00083_000000000096_4	4.3.2.1
TARA_ARC_108_MAG_00083_000000000096_5	-
TARA_ARC_108_MAG_00083_000000000096_6	-
TARA_ARC_108_MAG_00083_000000000096_7	-
TARA_ARC_108_MAG_00083_000000000097_1	-
TARA_ARC_108_MAG_00083_000000000097_2	-
TARA_ARC_108_MAG_00083_000000000097_3	2.3.3.13
TARA_ARC_108_MAG_00083_000000000097_4	-
TARA_ARC_108_MAG_00083_000000000097_5	-
TARA_ARC_108_MAG_00083_000000000097_6	-
TARA_ARC_108_MAG_00083_000000000098_1	-
TARA_ARC_108_MAG_00083_000000000098_2	-
TARA_ARC_108_MAG_00083_000000000098_3	-
TARA_ARC_108_MAG_00083_000000000098_4	1.20.4.1
TARA_ARC_108_MAG_00083_000000000098_5	-
TARA_ARC_108_MAG_00083_000000000098_6	-
TARA_ARC_108_MAG_00083_000000000098_7	-
TARA_ARC_108_MAG_00083_000000000098_8	2.1.1.148
TARA_ARC_108_MAG_00083_000000000098_9	-
TARA_ARC_108_MAG_00083_000000000098_10	-
TARA_ARC_108_MAG_00083_000000000098_11	4.4.1.5
TARA_ARC_108_MAG_00083_000000000098_12	-
TARA_ARC_108_MAG_00083_000000000098_13	-
TARA_ARC_108_MAG_00083_000000000098_14	-
TARA_ARC_108_MAG_00083_000000000098_15	-
TARA_ARC_108_MAG_00083_000000000098_16	-
TARA_ARC_108_MAG_00083_000000000099_1	3.5.1.25
TARA_ARC_108_MAG_00083_000000000099_2	2.7.1.8
TARA_ARC_108_MAG_00083_000000000099_3	4.2.1.12
TARA_ARC_108_MAG_00083_000000000099_4	4.1.2.14,4.1.3.42
TARA_ARC_108_MAG_00083_000000000100_1	2.7.7.6
TARA_ARC_108_MAG_00083_000000000100_2	-
TARA_ARC_108_MAG_00083_000000000100_3	-
TARA_ARC_108_MAG_00083_000000000100_4	-
TARA_ARC_108_MAG_00083_000000000100_6	-
TARA_ARC_108_MAG_00083_000000000100_7	-
TARA_ARC_108_MAG_00083_000000000100_8	-
TARA_ARC_108_MAG_00083_000000000101_1	-
TARA_ARC_108_MAG_00083_000000000101_2	-
TARA_ARC_108_MAG_00083_000000000101_3	-
TARA_ARC_108_MAG_00083_000000000101_4	-
TARA_ARC_108_MAG_00083_000000000101_5	-
TARA_ARC_108_MAG_00083_000000000101_6	-
TARA_ARC_108_MAG_00083_000000000101_7	-
TARA_ARC_108_MAG_00083_000000000101_8	-
TARA_ARC_108_MAG_00083_000000000101_9	-
TARA_ARC_108_MAG_00083_000000000101_10	-
TARA_ARC_108_MAG_00083_000000000101_11	-
TARA_ARC_108_MAG_00083_000000000101_12	5.4.99.22
TARA_ARC_108_MAG_00083_000000000102_1	-
TARA_ARC_108_MAG_00083_000000000102_2	-
TARA_ARC_108_MAG_00083_000000000102_3	2.7.13.3
TARA_ARC_108_MAG_00083_000000000103_1	2.7.9.1
TARA_ARC_108_MAG_00083_000000000103_2	-
TARA_ARC_108_MAG_00083_000000000104_1	-
TARA_ARC_108_MAG_00083_000000000104_2	-
TARA_ARC_108_MAG_00083_000000000104_3	-
TARA_ARC_108_MAG_00083_000000000104_4	-
TARA_ARC_108_MAG_00083_000000000104_5	-
TARA_ARC_108_MAG_00083_000000000104_6	6.2.1.30
TARA_ARC_108_MAG_00083_000000000104_7	-
TARA_ARC_108_MAG_00083_000000000104_8	-
TARA_ARC_108_MAG_00083_000000000104_9	-
TARA_ARC_108_MAG_00083_000000000104_10	-
TARA_ARC_108_MAG_00083_000000000104_11	3.5.1.68
TARA_ARC_108_MAG_00083_000000000104_12	2.7.7.7
TARA_ARC_108_MAG_00083_000000000105_1	-
TARA_ARC_108_MAG_00083_000000000105_2	-
TARA_ARC_108_MAG_00083_000000000105_3	3.4.23.36
TARA_ARC_108_MAG_00083_000000000105_4	2.1.2.3,3.5.4.10
TARA_ARC_108_MAG_00083_000000000105_5	-
TARA_ARC_108_MAG_00083_000000000105_6	2.1.1.176
TARA_ARC_108_MAG_00083_000000000105_7	-
TARA_ARC_108_MAG_00083_000000000105_8	-
TARA_ARC_108_MAG_00083_000000000105_9	1.17.1.8
TARA_ARC_108_MAG_00083_000000000105_10	-
TARA_ARC_108_MAG_00083_000000000105_11	-
TARA_ARC_108_MAG_00083_000000000105_12	5.4.99.25
TARA_ARC_108_MAG_00083_000000000106_1	-
TARA_ARC_108_MAG_00083_000000000106_2	3.4.16.4
TARA_ARC_108_MAG_00083_000000000106_3	2.7.4.9
TARA_ARC_108_MAG_00083_000000000107_1	-
TARA_ARC_108_MAG_00083_000000000107_2	6.1.1.19
TARA_ARC_108_MAG_00083_000000000107_3	3.1.5.1
TARA_ARC_108_MAG_00083_000000000107_4	-
TARA_ARC_108_MAG_00083_000000000107_5	-
TARA_ARC_108_MAG_00083_000000000107_7	3.1.11.2
TARA_ARC_108_MAG_00083_000000000107_8	1.1.1.57,1.1.1.67
TARA_ARC_108_MAG_00083_000000000107_9	-
TARA_ARC_108_MAG_00083_000000000108_1	-
TARA_ARC_108_MAG_00083_000000000108_3	-
TARA_ARC_108_MAG_00083_000000000108_4	-
TARA_ARC_108_MAG_00083_000000000108_5	-
TARA_ARC_108_MAG_00083_000000000108_6	-
TARA_ARC_108_MAG_00083_000000000109_1	-
TARA_ARC_108_MAG_00083_000000000109_2	-
TARA_ARC_108_MAG_00083_000000000109_3	-
TARA_ARC_108_MAG_00083_000000000109_4	-
TARA_ARC_108_MAG_00083_000000000109_5	-
TARA_ARC_108_MAG_00083_000000000109_7	-
TARA_ARC_108_MAG_00083_000000000109_8	-
TARA_ARC_108_MAG_00083_000000000109_9	-
TARA_ARC_108_MAG_00083_000000000109_11	-
TARA_ARC_108_MAG_00083_000000000109_13	-
TARA_ARC_108_MAG_00083_000000000109_14	-
TARA_ARC_108_MAG_00083_000000000109_15	-
TARA_ARC_108_MAG_00083_000000000109_16	-
TARA_ARC_108_MAG_00083_000000000109_17	-
TARA_ARC_108_MAG_00083_000000000109_18	-
TARA_ARC_108_MAG_00083_000000000109_19	6.2.1.44,6.2.1.48
TARA_ARC_108_MAG_00083_000000000109_20	-
TARA_ARC_108_MAG_00083_000000000110_1	3.6.3.21
TARA_ARC_108_MAG_00083_000000000110_2	-
TARA_ARC_108_MAG_00083_000000000110_3	-
TARA_ARC_108_MAG_00083_000000000110_4	-
TARA_ARC_108_MAG_00083_000000000110_5	2.1.1.266
TARA_ARC_108_MAG_00083_000000000110_6	6.3.4.2
TARA_ARC_108_MAG_00083_000000000110_7	-
TARA_ARC_108_MAG_00083_000000000110_8	-
TARA_ARC_108_MAG_00083_000000000110_9	6.3.4.4
TARA_ARC_108_MAG_00083_000000000110_10	-
TARA_ARC_108_MAG_00083_000000000110_11	-
TARA_ARC_108_MAG_00083_000000000110_12	2.7.6.2
TARA_ARC_108_MAG_00083_000000000110_13	-
TARA_ARC_108_MAG_00083_000000000111_1	-
TARA_ARC_108_MAG_00083_000000000111_2	2.6.1.21
TARA_ARC_108_MAG_00083_000000000111_3	5.1.1.20
TARA_ARC_108_MAG_00083_000000000111_4	-
TARA_ARC_108_MAG_00083_000000000111_5	4.1.3.24,4.1.3.25
TARA_ARC_108_MAG_00083_000000000111_6	-
TARA_ARC_108_MAG_00083_000000000112_1	-
TARA_ARC_108_MAG_00083_000000000112_2	2.8.1.8
TARA_ARC_108_MAG_00083_000000000112_3	-
TARA_ARC_108_MAG_00083_000000000112_4	2.4.2.8
TARA_ARC_108_MAG_00083_000000000112_5	-
TARA_ARC_108_MAG_00083_000000000113_1	-
TARA_ARC_108_MAG_00083_000000000113_2	-
TARA_ARC_108_MAG_00083_000000000113_3	-
TARA_ARC_108_MAG_00083_000000000114_1	2.7.9.3
TARA_ARC_108_MAG_00083_000000000114_2	-
TARA_ARC_108_MAG_00083_000000000114_3	-
TARA_ARC_108_MAG_00083_000000000115_1	3.4.23.43
TARA_ARC_108_MAG_00083_000000000115_2	3.5.1.6,3.5.1.87
TARA_ARC_108_MAG_00083_000000000115_3	-
TARA_ARC_108_MAG_00083_000000000115_4	-
TARA_ARC_108_MAG_00083_000000000115_5	2.7.9.3
TARA_ARC_108_MAG_00083_000000000116_1	-
TARA_ARC_108_MAG_00083_000000000116_2	2.6.1.42
TARA_ARC_108_MAG_00083_000000000116_3	-
TARA_ARC_108_MAG_00083_000000000116_4	-
TARA_ARC_108_MAG_00083_000000000116_5	3.1.11.6
TARA_ARC_108_MAG_00083_000000000116_6	2.5.1.1,2.5.1.10
TARA_ARC_108_MAG_00083_000000000116_7	2.2.1.7
TARA_ARC_108_MAG_00083_000000000116_8	2.5.1.78
TARA_ARC_108_MAG_00083_000000000116_9	-
TARA_ARC_108_MAG_00083_000000000116_10	2.5.1.18
TARA_ARC_108_MAG_00083_000000000116_11	1.10.2.2
TARA_ARC_108_MAG_00083_000000000116_12	-
TARA_ARC_108_MAG_00083_000000000116_13	-
TARA_ARC_108_MAG_00083_000000000116_14	-
TARA_ARC_108_MAG_00083_000000000116_15	2.8.4.5
TARA_ARC_108_MAG_00083_000000000116_16	5.1.1.7
TARA_ARC_108_MAG_00083_000000000116_17	-
TARA_ARC_108_MAG_00083_000000000116_18	3.5.1.54
TARA_ARC_108_MAG_00083_000000000116_19	3.5.1.54
TARA_ARC_108_MAG_00083_000000000116_20	-
TARA_ARC_108_MAG_00083_000000000117_1	-
TARA_ARC_108_MAG_00083_000000000117_2	-
TARA_ARC_108_MAG_00083_000000000117_3	-
TARA_ARC_108_MAG_00083_000000000117_4	4.1.1.23
TARA_ARC_108_MAG_00083_000000000117_5	2.7.7.7
TARA_ARC_108_MAG_00083_000000000118_1	-
TARA_ARC_108_MAG_00083_000000000118_2	1.2.1.16,1.2.1.20,1.2.1.79
TARA_ARC_108_MAG_00083_000000000118_3	3.5.1.9
TARA_ARC_108_MAG_00083_000000000118_4	3.5.3.3
TARA_ARC_108_MAG_00083_000000000118_5	-
TARA_ARC_108_MAG_00083_000000000118_6	-
TARA_ARC_108_MAG_00083_000000000118_7	-
TARA_ARC_108_MAG_00083_000000000118_8	-
TARA_ARC_108_MAG_00083_000000000118_9	-
TARA_ARC_108_MAG_00083_000000000118_10	-
TARA_ARC_108_MAG_00083_000000000118_11	-
TARA_ARC_108_MAG_00083_000000000118_12	2.8.1.1,2.8.1.2
TARA_ARC_108_MAG_00083_000000000119_1	-
TARA_ARC_108_MAG_00083_000000000119_2	-
TARA_ARC_108_MAG_00083_000000000119_3	1.3.1.98
TARA_ARC_108_MAG_00083_000000000119_4	1.3.1.98,6.3.2.4
TARA_ARC_108_MAG_00083_000000000119_5	-
TARA_ARC_108_MAG_00083_000000000119_6	-
TARA_ARC_108_MAG_00083_000000000120_1	5.4.99.2
TARA_ARC_108_MAG_00083_000000000120_2	-
TARA_ARC_108_MAG_00083_000000000120_3	2.3.1.183
TARA_ARC_108_MAG_00083_000000000120_4	-
TARA_ARC_108_MAG_00083_000000000120_5	-
TARA_ARC_108_MAG_00083_000000000120_6	-
TARA_ARC_108_MAG_00083_000000000120_7	3.6.1.11,3.6.1.40
TARA_ARC_108_MAG_00083_000000000121_1	-
TARA_ARC_108_MAG_00083_000000000121_2	1.14.13.218
TARA_ARC_108_MAG_00083_000000000121_3	-
TARA_ARC_108_MAG_00083_000000000121_4	-
TARA_ARC_108_MAG_00083_000000000121_5	-
TARA_ARC_108_MAG_00083_000000000121_6	-
TARA_ARC_108_MAG_00083_000000000121_7	-
TARA_ARC_108_MAG_00083_000000000121_8	-
TARA_ARC_108_MAG_00083_000000000121_9	1.3.99.16
TARA_ARC_108_MAG_00083_000000000121_10	1.3.99.16
TARA_ARC_108_MAG_00083_000000000122_1	-
TARA_ARC_108_MAG_00083_000000000122_3	-
TARA_ARC_108_MAG_00083_000000000122_4	4.4.1.3
TARA_ARC_108_MAG_00083_000000000122_5	-
TARA_ARC_108_MAG_00083_000000000123_1	3.1.2.30,4.1.3.34
TARA_ARC_108_MAG_00083_000000000123_2	-
TARA_ARC_108_MAG_00083_000000000123_3	-
TARA_ARC_108_MAG_00083_000000000123_4	4.2.1.148
TARA_ARC_108_MAG_00083_000000000123_5	6.2.1.5
TARA_ARC_108_MAG_00083_000000000123_6	-
TARA_ARC_108_MAG_00083_000000000123_7	-
TARA_ARC_108_MAG_00083_000000000123_8	6.2.1.5
TARA_ARC_108_MAG_00083_000000000123_9	1.2.4.2
TARA_ARC_108_MAG_00083_000000000123_10	2.3.1.61
TARA_ARC_108_MAG_00083_000000000123_11	-
TARA_ARC_108_MAG_00083_000000000123_12	-
TARA_ARC_108_MAG_00083_000000000124_1	3.6.3.29
TARA_ARC_108_MAG_00083_000000000124_2	-
TARA_ARC_108_MAG_00083_000000000124_3	-
TARA_ARC_108_MAG_00083_000000000124_4	-
TARA_ARC_108_MAG_00083_000000000124_5	-
TARA_ARC_108_MAG_00083_000000000125_1	-
TARA_ARC_108_MAG_00083_000000000125_2	-
TARA_ARC_108_MAG_00083_000000000125_3	-
TARA_ARC_108_MAG_00083_000000000125_4	-
TARA_ARC_108_MAG_00083_000000000125_5	-
TARA_ARC_108_MAG_00083_000000000125_6	-
TARA_ARC_108_MAG_00083_000000000125_7	-
TARA_ARC_108_MAG_00083_000000000126_1	5.4.99.22
TARA_ARC_108_MAG_00083_000000000126_2	3.5.4.1,3.5.4.3,3.5.4.33
TARA_ARC_108_MAG_00083_000000000126_3	-
TARA_ARC_108_MAG_00083_000000000126_4	-
TARA_ARC_108_MAG_00083_000000000126_5	-
TARA_ARC_108_MAG_00083_000000000126_6	6.3.5.6,6.3.5.7
TARA_ARC_108_MAG_00083_000000000126_7	6.3.5.6,6.3.5.7
TARA_ARC_108_MAG_00083_000000000126_8	-
TARA_ARC_108_MAG_00083_000000000126_9	2.5.1.3,3.5.1.28
TARA_ARC_108_MAG_00083_000000000127_1	-
TARA_ARC_108_MAG_00083_000000000127_2	-
TARA_ARC_108_MAG_00083_000000000127_3	-
TARA_ARC_108_MAG_00083_000000000128_1	-
TARA_ARC_108_MAG_00083_000000000128_2	-
TARA_ARC_108_MAG_00083_000000000128_3	-
TARA_ARC_108_MAG_00083_000000000128_4	3.4.16.4
TARA_ARC_108_MAG_00083_000000000128_5	-
TARA_ARC_108_MAG_00083_000000000128_6	1.1.1.79,1.1.1.81
TARA_ARC_108_MAG_00083_000000000128_7	3.4.15.5
TARA_ARC_108_MAG_00083_000000000129_1	-
TARA_ARC_108_MAG_00083_000000000129_2	-
TARA_ARC_108_MAG_00083_000000000129_3	1.5.1.7
TARA_ARC_108_MAG_00083_000000000129_4	4.1.1.96
TARA_ARC_108_MAG_00083_000000000130_1	-
TARA_ARC_108_MAG_00083_000000000130_2	-
TARA_ARC_108_MAG_00083_000000000130_3	-
TARA_ARC_108_MAG_00083_000000000130_4	-
TARA_ARC_108_MAG_00083_000000000130_5	-
TARA_ARC_108_MAG_00083_000000000130_6	-
TARA_ARC_108_MAG_00083_000000000130_7	-
TARA_ARC_108_MAG_00083_000000000131_1	2.1.1.130,2.1.1.151
TARA_ARC_108_MAG_00083_000000000131_2	5.4.99.60,5.4.99.61
TARA_ARC_108_MAG_00083_000000000131_3	1.14.13.83
TARA_ARC_108_MAG_00083_000000000131_4	6.6.1.2
TARA_ARC_108_MAG_00083_000000000131_5	-
TARA_ARC_108_MAG_00083_000000000131_6	-
TARA_ARC_108_MAG_00083_000000000132_1	-
TARA_ARC_108_MAG_00083_000000000132_2	5.1.99.1
TARA_ARC_108_MAG_00083_000000000132_3	-
TARA_ARC_108_MAG_00083_000000000132_4	-
TARA_ARC_108_MAG_00083_000000000132_6	-
TARA_ARC_108_MAG_00083_000000000132_7	6.1.1.12
TARA_ARC_108_MAG_00083_000000000132_8	4.1.1.17
TARA_ARC_108_MAG_00083_000000000132_9	-
TARA_ARC_108_MAG_00083_000000000132_10	-
TARA_ARC_108_MAG_00083_000000000132_11	3.1.27.1,3.1.27.6
TARA_ARC_108_MAG_00083_000000000132_12	-
TARA_ARC_108_MAG_00083_000000000132_13	-
TARA_ARC_108_MAG_00083_000000000132_14	-
TARA_ARC_108_MAG_00083_000000000132_15	1.6.5.5
TARA_ARC_108_MAG_00083_000000000132_16	-
TARA_ARC_108_MAG_00083_000000000132_17	-
TARA_ARC_108_MAG_00083_000000000132_18	-
TARA_ARC_108_MAG_00083_000000000132_19	-
TARA_ARC_108_MAG_00083_000000000132_20	-
TARA_ARC_108_MAG_00083_000000000132_21	-
TARA_ARC_108_MAG_00083_000000000133_1	-
TARA_ARC_108_MAG_00083_000000000133_2	-
TARA_ARC_108_MAG_00083_000000000133_3	-
TARA_ARC_108_MAG_00083_000000000133_4	2.6.1.85,4.1.3.38
TARA_ARC_108_MAG_00083_000000000133_5	-
TARA_ARC_108_MAG_00083_000000000133_6	1.6.5.5
TARA_ARC_108_MAG_00083_000000000133_7	-
TARA_ARC_108_MAG_00083_000000000133_8	1.8.1.4
TARA_ARC_108_MAG_00083_000000000133_9	1.2.1.16,1.2.1.20,1.2.1.79
TARA_ARC_108_MAG_00083_000000000133_10	3.5.3.11
TARA_ARC_108_MAG_00083_000000000133_11	-
TARA_ARC_108_MAG_00083_000000000133_12	-
TARA_ARC_108_MAG_00083_000000000133_13	-
TARA_ARC_108_MAG_00083_000000000134_1	1.6.1.2
TARA_ARC_108_MAG_00083_000000000134_2	1.6.1.2
TARA_ARC_108_MAG_00083_000000000134_3	-
TARA_ARC_108_MAG_00083_000000000134_4	-
TARA_ARC_108_MAG_00083_000000000134_5	-
TARA_ARC_108_MAG_00083_000000000134_6	2.3.3.9
TARA_ARC_108_MAG_00083_000000000134_7	-
TARA_ARC_108_MAG_00083_000000000134_8	-
TARA_ARC_108_MAG_00083_000000000135_1	-
TARA_ARC_108_MAG_00083_000000000135_2	-
TARA_ARC_108_MAG_00083_000000000135_3	-
TARA_ARC_108_MAG_00083_000000000135_4	-
TARA_ARC_108_MAG_00083_000000000135_5	-
TARA_ARC_108_MAG_00083_000000000135_6	-
TARA_ARC_108_MAG_00083_000000000135_7	-
TARA_ARC_108_MAG_00083_000000000136_2	-
TARA_ARC_108_MAG_00083_000000000136_3	-
TARA_ARC_108_MAG_00083_000000000136_4	1.15.1.1
TARA_ARC_108_MAG_00083_000000000136_5	-
TARA_ARC_108_MAG_00083_000000000136_6	-
TARA_ARC_108_MAG_00083_000000000137_1	3.6.3.3,3.6.3.5
TARA_ARC_108_MAG_00083_000000000137_2	3.6.3.54
TARA_ARC_108_MAG_00083_000000000137_3	-
TARA_ARC_108_MAG_00083_000000000137_4	-
TARA_ARC_108_MAG_00083_000000000137_5	-
TARA_ARC_108_MAG_00083_000000000138_1	-
TARA_ARC_108_MAG_00083_000000000138_2	-
TARA_ARC_108_MAG_00083_000000000138_3	-
TARA_ARC_108_MAG_00083_000000000138_4	1.14.13.2
TARA_ARC_108_MAG_00083_000000000138_5	-
TARA_ARC_108_MAG_00083_000000000139_1	1.4.1.13,1.4.1.14,1.4.7.1
TARA_ARC_108_MAG_00083_000000000139_2	1.4.1.13,1.4.1.14
TARA_ARC_108_MAG_00083_000000000139_3	3.6.1.27
TARA_ARC_108_MAG_00083_000000000139_4	1.6.5.3,1.6.99.3
TARA_ARC_108_MAG_00083_000000000140_1	2.1.1.177
TARA_ARC_108_MAG_00083_000000000140_2	-
TARA_ARC_108_MAG_00083_000000000140_3	-
TARA_ARC_108_MAG_00083_000000000140_4	4.2.1.33,4.2.1.35
TARA_ARC_108_MAG_00083_000000000140_5	4.2.1.33,4.2.1.35
TARA_ARC_108_MAG_00083_000000000140_6	-
TARA_ARC_108_MAG_00083_000000000140_7	-
TARA_ARC_108_MAG_00083_000000000140_8	1.1.1.85
TARA_ARC_108_MAG_00083_000000000141_2	4.1.1.96
TARA_ARC_108_MAG_00083_000000000141_3	-
TARA_ARC_108_MAG_00083_000000000141_4	-
TARA_ARC_108_MAG_00083_000000000141_5	-
TARA_ARC_108_MAG_00083_000000000141_6	-
TARA_ARC_108_MAG_00083_000000000141_7	-
TARA_ARC_108_MAG_00083_000000000142_1	-
TARA_ARC_108_MAG_00083_000000000142_2	-
TARA_ARC_108_MAG_00083_000000000142_3	-
TARA_ARC_108_MAG_00083_000000000142_4	-
TARA_ARC_108_MAG_00083_000000000142_5	-
TARA_ARC_108_MAG_00083_000000000142_6	2.7.11.1
TARA_ARC_108_MAG_00083_000000000142_7	-
TARA_ARC_108_MAG_00083_000000000142_8	-
TARA_ARC_108_MAG_00083_000000000142_9	-
TARA_ARC_108_MAG_00083_000000000142_10	-
TARA_ARC_108_MAG_00083_000000000142_12	-
TARA_ARC_108_MAG_00083_000000000142_13	-
TARA_ARC_108_MAG_00083_000000000142_14	-
TARA_ARC_108_MAG_00083_000000000142_15	-
TARA_ARC_108_MAG_00083_000000000142_16	-
TARA_ARC_108_MAG_00083_000000000142_17	6.3.5.6,6.3.5.7
TARA_ARC_108_MAG_00083_000000000142_18	-
TARA_ARC_108_MAG_00083_000000000142_19	-
TARA_ARC_108_MAG_00083_000000000142_21	-
TARA_ARC_108_MAG_00083_000000000142_22	-
TARA_ARC_108_MAG_00083_000000000142_23	-
TARA_ARC_108_MAG_00083_000000000142_24	-
TARA_ARC_108_MAG_00083_000000000143_1	-
TARA_ARC_108_MAG_00083_000000000143_2	-
TARA_ARC_108_MAG_00083_000000000143_3	-
TARA_ARC_108_MAG_00083_000000000143_4	-
TARA_ARC_108_MAG_00083_000000000144_1	-
TARA_ARC_108_MAG_00083_000000000144_2	-
TARA_ARC_108_MAG_00083_000000000144_3	-
TARA_ARC_108_MAG_00083_000000000144_4	2.9.1.1
TARA_ARC_108_MAG_00083_000000000144_5	-
TARA_ARC_108_MAG_00083_000000000144_6	1.6.5.3
TARA_ARC_108_MAG_00083_000000000144_7	-
TARA_ARC_108_MAG_00083_000000000145_1	-
TARA_ARC_108_MAG_00083_000000000145_2	-
TARA_ARC_108_MAG_00083_000000000145_3	4.2.1.24
TARA_ARC_108_MAG_00083_000000000145_4	-
TARA_ARC_108_MAG_00083_000000000145_5	1.1.1.31,1.1.1.60
TARA_ARC_108_MAG_00083_000000000145_6	3.5.1.11
TARA_ARC_108_MAG_00083_000000000145_7	5.4.99.20
TARA_ARC_108_MAG_00083_000000000145_8	-
TARA_ARC_108_MAG_00083_000000000145_9	-
TARA_ARC_108_MAG_00083_000000000145_10	-
TARA_ARC_108_MAG_00083_000000000145_11	-
TARA_ARC_108_MAG_00083_000000000145_12	-
TARA_ARC_108_MAG_00083_000000000145_13	-
TARA_ARC_108_MAG_00083_000000000145_14	-
TARA_ARC_108_MAG_00083_000000000145_15	2.7.13.3
TARA_ARC_108_MAG_00083_000000000145_16	-
TARA_ARC_108_MAG_00083_000000000145_17	2.7.13.3
TARA_ARC_108_MAG_00083_000000000145_18	-
TARA_ARC_108_MAG_00083_000000000145_19	2.7.7.60,4.6.1.12
TARA_ARC_108_MAG_00083_000000000145_20	3.1.3.27
TARA_ARC_108_MAG_00083_000000000145_21	3.5.1.42
TARA_ARC_108_MAG_00083_000000000145_22	-
TARA_ARC_108_MAG_00083_000000000146_1	-
TARA_ARC_108_MAG_00083_000000000146_2	-
TARA_ARC_108_MAG_00083_000000000146_3	-
TARA_ARC_108_MAG_00083_000000000147_1	2.4.1.4,2.4.1.7
TARA_ARC_108_MAG_00083_000000000147_2	-
TARA_ARC_108_MAG_00083_000000000147_3	-
TARA_ARC_108_MAG_00083_000000000147_4	3.1.3.18
TARA_ARC_108_MAG_00083_000000000147_5	-
TARA_ARC_108_MAG_00083_000000000147_6	2.7.7.65
TARA_ARC_108_MAG_00083_000000000147_7	-
TARA_ARC_108_MAG_00083_000000000148_1	-
TARA_ARC_108_MAG_00083_000000000148_2	3.1.11.5
TARA_ARC_108_MAG_00083_000000000148_3	1.1.1.1,1.3.1.85
TARA_ARC_108_MAG_00083_000000000148_4	2.3.1.15
TARA_ARC_108_MAG_00083_000000000148_5	5.4.99.63
TARA_ARC_108_MAG_00083_000000000148_6	-
TARA_ARC_108_MAG_00083_000000000148_7	2.4.2.1
TARA_ARC_108_MAG_00083_000000000148_8	-
TARA_ARC_108_MAG_00083_000000000148_9	-
TARA_ARC_108_MAG_00083_000000000148_10	1.3.5.1,1.3.5.4
TARA_ARC_108_MAG_00083_000000000148_11	-
TARA_ARC_108_MAG_00083_000000000148_12	-
