#query	EC
TARA_ARC_108_MAG_00117_000000000140_4	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_5	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_6	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_7	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_8	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_9	1.6.5.3,1.6.99.3
TARA_ARC_108_MAG_00117_000000000140_10	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_11	-
TARA_ARC_108_MAG_00117_000000000140_12	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_13	-
TARA_ARC_108_MAG_00117_000000000140_14	-
TARA_ARC_108_MAG_00117_000000000140_15	-
TARA_ARC_108_MAG_00117_000000000140_16	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_17	-
TARA_ARC_108_MAG_00117_000000000140_18	1.6.5.3,1.6.99.3
TARA_ARC_108_MAG_00117_000000000140_19	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_20	-
TARA_ARC_108_MAG_00117_000000000140_21	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_22	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_23	1.6.5.3
TARA_ARC_108_MAG_00117_000000000140_24	4.2.1.18
TARA_ARC_108_MAG_00117_000000000140_25	4.1.3.4
TARA_ARC_108_MAG_00117_000000000140_26	2.5.1.18
TARA_ARC_108_MAG_00117_000000000140_27	6.4.1.4
TARA_ARC_108_MAG_00117_000000000141_1	4.3.1.15
TARA_ARC_108_MAG_00117_000000000141_2	1.3.99.16
TARA_ARC_108_MAG_00117_000000000141_3	1.3.99.16
TARA_ARC_108_MAG_00117_000000000142_1	-
TARA_ARC_108_MAG_00117_000000000142_2	-
TARA_ARC_108_MAG_00117_000000000142_3	2.7.13.3
TARA_ARC_108_MAG_00117_000000000142_4	1.14.14.1
TARA_ARC_108_MAG_00117_000000000142_5	-
TARA_ARC_108_MAG_00117_000000000142_6	1.3.1.76,2.1.1.107,4.99.1.4
TARA_ARC_108_MAG_00117_000000000142_7	-
TARA_ARC_108_MAG_00117_000000000142_8	1.8.1.2
TARA_ARC_108_MAG_00117_000000000143_1	4.3.3.7
TARA_ARC_108_MAG_00117_000000000143_2	-
TARA_ARC_108_MAG_00117_000000000143_3	-
TARA_ARC_108_MAG_00117_000000000144_1	3.6.1.11,3.6.1.40
TARA_ARC_108_MAG_00117_000000000144_2	2.7.4.1
TARA_ARC_108_MAG_00117_000000000144_3	-
TARA_ARC_108_MAG_00117_000000000144_4	-
TARA_ARC_108_MAG_00117_000000000144_5	-
TARA_ARC_108_MAG_00117_000000000144_6	6.1.1.15
TARA_ARC_108_MAG_00117_000000000144_7	-
TARA_ARC_108_MAG_00117_000000000145_1	-
TARA_ARC_108_MAG_00117_000000000145_2	-
TARA_ARC_108_MAG_00117_000000000145_3	-
TARA_ARC_108_MAG_00117_000000000146_1	1.5.8.4
TARA_ARC_108_MAG_00117_000000000146_2	1.5.8.4
TARA_ARC_108_MAG_00117_000000000147_1	-
TARA_ARC_108_MAG_00117_000000000147_2	-
TARA_ARC_108_MAG_00117_000000000147_3	4.1.99.22
TARA_ARC_108_MAG_00117_000000000147_4	-
TARA_ARC_108_MAG_00117_000000000147_5	-
TARA_ARC_108_MAG_00117_000000000148_1	-
TARA_ARC_108_MAG_00117_000000000148_2	-
TARA_ARC_108_MAG_00117_000000000148_3	-
TARA_ARC_108_MAG_00117_000000000148_4	-
TARA_ARC_108_MAG_00117_000000000148_5	-
TARA_ARC_108_MAG_00117_000000000148_6	4.1.1.44
TARA_ARC_108_MAG_00117_000000000148_7	-
TARA_ARC_108_MAG_00117_000000000148_9	-
TARA_ARC_108_MAG_00117_000000000148_10	3.6.3.36
TARA_ARC_108_MAG_00117_000000000148_11	-
TARA_ARC_108_MAG_00117_000000000148_12	2.6.1.77
TARA_ARC_108_MAG_00117_000000000149_1	-
TARA_ARC_108_MAG_00117_000000000149_2	-
TARA_ARC_108_MAG_00117_000000000149_3	-
TARA_ARC_108_MAG_00117_000000000149_4	-
TARA_ARC_108_MAG_00117_000000000149_5	-
TARA_ARC_108_MAG_00117_000000000149_6	3.4.11.5
TARA_ARC_108_MAG_00117_000000000149_7	2.1.1.222,2.1.1.64
TARA_ARC_108_MAG_00117_000000000150_1	3.1.11.2
TARA_ARC_108_MAG_00117_000000000150_2	-
TARA_ARC_108_MAG_00117_000000000150_3	-
TARA_ARC_108_MAG_00117_000000000150_4	3.5.4.25,4.1.99.12
TARA_ARC_108_MAG_00117_000000000150_5	-
TARA_ARC_108_MAG_00117_000000000150_6	-
TARA_ARC_108_MAG_00117_000000000151_1	-
TARA_ARC_108_MAG_00117_000000000151_2	6.2.1.44,6.2.1.48
TARA_ARC_108_MAG_00117_000000000151_3	5.3.1.9
TARA_ARC_108_MAG_00117_000000000152_2	-
TARA_ARC_108_MAG_00117_000000000152_3	-
TARA_ARC_108_MAG_00117_000000000153_1	3.4.21.107
TARA_ARC_108_MAG_00117_000000000153_2	-
TARA_ARC_108_MAG_00117_000000000153_3	2.7.7.6
TARA_ARC_108_MAG_00117_000000000153_4	-
TARA_ARC_108_MAG_00117_000000000153_5	-
TARA_ARC_108_MAG_00117_000000000153_8	2.7.4.3
TARA_ARC_108_MAG_00117_000000000153_9	-
TARA_ARC_108_MAG_00117_000000000153_10	-
TARA_ARC_108_MAG_00117_000000000153_11	-
TARA_ARC_108_MAG_00117_000000000153_12	-
TARA_ARC_108_MAG_00117_000000000153_13	-
TARA_ARC_108_MAG_00117_000000000153_14	-
TARA_ARC_108_MAG_00117_000000000153_15	-
TARA_ARC_108_MAG_00117_000000000153_16	-
TARA_ARC_108_MAG_00117_000000000154_2	1.1.1.205,1.7.1.7
TARA_ARC_108_MAG_00117_000000000154_3	2.1.1.176
TARA_ARC_108_MAG_00117_000000000154_4	2.1.1.250
TARA_ARC_108_MAG_00117_000000000155_1	4.1.1.79
TARA_ARC_108_MAG_00117_000000000155_2	4.1.1.79
TARA_ARC_108_MAG_00117_000000000155_3	1.1.1.14,1.1.1.380
TARA_ARC_108_MAG_00117_000000000155_4	1.1.1.127,1.1.1.69
TARA_ARC_108_MAG_00117_000000000155_5	1.1.1.308
TARA_ARC_108_MAG_00117_000000000155_6	-
TARA_ARC_108_MAG_00117_000000000155_7	-
TARA_ARC_108_MAG_00117_000000000155_8	-
TARA_ARC_108_MAG_00117_000000000155_9	-
TARA_ARC_108_MAG_00117_000000000155_10	-
TARA_ARC_108_MAG_00117_000000000155_11	-
TARA_ARC_108_MAG_00117_000000000156_1	5.1.1.3
TARA_ARC_108_MAG_00117_000000000156_2	-
TARA_ARC_108_MAG_00117_000000000156_3	1.2.7.8
TARA_ARC_108_MAG_00117_000000000156_4	-
TARA_ARC_108_MAG_00117_000000000156_6	6.3.5.3
TARA_ARC_108_MAG_00117_000000000156_7	-
TARA_ARC_108_MAG_00117_000000000156_8	-
TARA_ARC_108_MAG_00117_000000000156_9	-
TARA_ARC_108_MAG_00117_000000000156_10	3.5.2.3
TARA_ARC_108_MAG_00117_000000000156_11	2.4.2.10
TARA_ARC_108_MAG_00117_000000000156_12	3.6.4.12
TARA_ARC_108_MAG_00117_000000000156_13	5.1.1.1
TARA_ARC_108_MAG_00117_000000000156_14	-
TARA_ARC_108_MAG_00117_000000000156_15	-
TARA_ARC_108_MAG_00117_000000000156_16	-
TARA_ARC_108_MAG_00117_000000000156_18	-
TARA_ARC_108_MAG_00117_000000000156_19	-
TARA_ARC_108_MAG_00117_000000000156_20	-
TARA_ARC_108_MAG_00117_000000000156_21	2.4.2.14
TARA_ARC_108_MAG_00117_000000000156_22	-
TARA_ARC_108_MAG_00117_000000000156_23	3.1.3.5
TARA_ARC_108_MAG_00117_000000000156_24	2.1.1.77
TARA_ARC_108_MAG_00117_000000000156_25	-
TARA_ARC_108_MAG_00117_000000000156_26	-
TARA_ARC_108_MAG_00117_000000000156_27	-
TARA_ARC_108_MAG_00117_000000000156_28	-
TARA_ARC_108_MAG_00117_000000000156_29	-
TARA_ARC_108_MAG_00117_000000000156_30	-
TARA_ARC_108_MAG_00117_000000000156_31	-
TARA_ARC_108_MAG_00117_000000000156_32	-
TARA_ARC_108_MAG_00117_000000000156_33	3.6.3.30
TARA_ARC_108_MAG_00117_000000000156_34	-
TARA_ARC_108_MAG_00117_000000000156_35	-
TARA_ARC_108_MAG_00117_000000000156_36	1.1.1.100
TARA_ARC_108_MAG_00117_000000000156_37	-
TARA_ARC_108_MAG_00117_000000000156_38	-
TARA_ARC_108_MAG_00117_000000000156_39	-
TARA_ARC_108_MAG_00117_000000000156_40	-
TARA_ARC_108_MAG_00117_000000000156_42	3.6.4.13
TARA_ARC_108_MAG_00117_000000000157_1	-
TARA_ARC_108_MAG_00117_000000000157_2	-
TARA_ARC_108_MAG_00117_000000000157_3	-
TARA_ARC_108_MAG_00117_000000000157_4	2.5.1.17
TARA_ARC_108_MAG_00117_000000000157_5	-
TARA_ARC_108_MAG_00117_000000000158_2	-
TARA_ARC_108_MAG_00117_000000000158_3	-
TARA_ARC_108_MAG_00117_000000000158_4	2.8.4.4
TARA_ARC_108_MAG_00117_000000000158_5	-
TARA_ARC_108_MAG_00117_000000000159_1	6.1.1.10
TARA_ARC_108_MAG_00117_000000000159_2	-
TARA_ARC_108_MAG_00117_000000000159_3	-
TARA_ARC_108_MAG_00117_000000000159_4	-
TARA_ARC_108_MAG_00117_000000000159_5	-
TARA_ARC_108_MAG_00117_000000000160_1	-
TARA_ARC_108_MAG_00117_000000000160_2	-
TARA_ARC_108_MAG_00117_000000000160_3	2.5.1.48
TARA_ARC_108_MAG_00117_000000000161_1	4.2.1.18
TARA_ARC_108_MAG_00117_000000000161_2	4.1.3.4
TARA_ARC_108_MAG_00117_000000000161_3	2.5.1.18
TARA_ARC_108_MAG_00117_000000000161_4	6.4.1.4
TARA_ARC_108_MAG_00117_000000000161_6	-
TARA_ARC_108_MAG_00117_000000000162_1	-
TARA_ARC_108_MAG_00117_000000000162_2	-
TARA_ARC_108_MAG_00117_000000000163_1	-
TARA_ARC_108_MAG_00117_000000000163_2	2.5.1.78
TARA_ARC_108_MAG_00117_000000000163_3	3.5.4.25,4.1.99.12
TARA_ARC_108_MAG_00117_000000000163_4	2.5.1.9
TARA_ARC_108_MAG_00117_000000000163_6	1.1.1.193,3.5.4.26
TARA_ARC_108_MAG_00117_000000000163_7	-
TARA_ARC_108_MAG_00117_000000000163_8	-
TARA_ARC_108_MAG_00117_000000000164_1	-
TARA_ARC_108_MAG_00117_000000000164_2	2.7.13.3
TARA_ARC_108_MAG_00117_000000000164_4	2.7.1.221
TARA_ARC_108_MAG_00117_000000000164_5	2.7.1.221
TARA_ARC_108_MAG_00117_000000000165_1	3.5.1.77
TARA_ARC_108_MAG_00117_000000000165_2	-
TARA_ARC_108_MAG_00117_000000000165_3	2.1.1.222,2.1.1.64
TARA_ARC_108_MAG_00117_000000000165_4	3.4.11.5
TARA_ARC_108_MAG_00117_000000000166_1	-
TARA_ARC_108_MAG_00117_000000000166_2	-
TARA_ARC_108_MAG_00117_000000000166_3	2.2.1.1
TARA_ARC_108_MAG_00117_000000000167_1	-
TARA_ARC_108_MAG_00117_000000000167_2	2.1.1.250
TARA_ARC_108_MAG_00117_000000000167_3	-
TARA_ARC_108_MAG_00117_000000000168_1	-
TARA_ARC_108_MAG_00117_000000000168_2	-
TARA_ARC_108_MAG_00117_000000000168_3	-
TARA_ARC_108_MAG_00117_000000000168_4	-
TARA_ARC_108_MAG_00117_000000000168_5	-
TARA_ARC_108_MAG_00117_000000000168_6	1.8.4.11
TARA_ARC_108_MAG_00117_000000000169_2	2.7.7.7
TARA_ARC_108_MAG_00117_000000000170_1	-
TARA_ARC_108_MAG_00117_000000000170_2	-
TARA_ARC_108_MAG_00117_000000000170_3	-
TARA_ARC_108_MAG_00117_000000000170_4	1.2.1.81,1.2.1.87
TARA_ARC_108_MAG_00117_000000000170_5	-
TARA_ARC_108_MAG_00117_000000000170_8	3.1.3.6,3.1.4.16
TARA_ARC_108_MAG_00117_000000000170_9	-
TARA_ARC_108_MAG_00117_000000000171_1	-
TARA_ARC_108_MAG_00117_000000000171_2	-
TARA_ARC_108_MAG_00117_000000000171_3	1.1.1.1
TARA_ARC_108_MAG_00117_000000000171_4	2.1.1.269
TARA_ARC_108_MAG_00117_000000000171_5	-
TARA_ARC_108_MAG_00117_000000000172_2	1.6.5.5
TARA_ARC_108_MAG_00117_000000000172_3	-
TARA_ARC_108_MAG_00117_000000000172_4	-
TARA_ARC_108_MAG_00117_000000000172_5	-
TARA_ARC_108_MAG_00117_000000000172_6	-
TARA_ARC_108_MAG_00117_000000000172_7	-
TARA_ARC_108_MAG_00117_000000000172_8	-
TARA_ARC_108_MAG_00117_000000000172_9	-
TARA_ARC_108_MAG_00117_000000000172_10	-
TARA_ARC_108_MAG_00117_000000000172_11	2.7.8.41,2.7.8.5
TARA_ARC_108_MAG_00117_000000000172_12	-
TARA_ARC_108_MAG_00117_000000000172_13	2.8.1.12
TARA_ARC_108_MAG_00117_000000000172_14	-
TARA_ARC_108_MAG_00117_000000000172_15	-
TARA_ARC_108_MAG_00117_000000000173_1	-
TARA_ARC_108_MAG_00117_000000000173_2	-
TARA_ARC_108_MAG_00117_000000000173_3	5.99.1.2
TARA_ARC_108_MAG_00117_000000000173_4	2.8.3.5
TARA_ARC_108_MAG_00117_000000000173_5	2.8.3.5
TARA_ARC_108_MAG_00117_000000000173_6	1.1.1.31
TARA_ARC_108_MAG_00117_000000000173_7	1.5.1.5,3.5.4.9
TARA_ARC_108_MAG_00117_000000000174_1	-
TARA_ARC_108_MAG_00117_000000000174_2	-
TARA_ARC_108_MAG_00117_000000000175_1	-
TARA_ARC_108_MAG_00117_000000000175_2	-
TARA_ARC_108_MAG_00117_000000000175_4	-
TARA_ARC_108_MAG_00117_000000000175_5	-
TARA_ARC_108_MAG_00117_000000000175_6	-
TARA_ARC_108_MAG_00117_000000000175_7	1.1.1.3
TARA_ARC_108_MAG_00117_000000000176_1	2.5.1.6
TARA_ARC_108_MAG_00117_000000000176_2	2.1.1.33
TARA_ARC_108_MAG_00117_000000000176_3	2.5.1.19
TARA_ARC_108_MAG_00117_000000000177_1	2.7.7.6
TARA_ARC_108_MAG_00117_000000000177_3	-
TARA_ARC_108_MAG_00117_000000000177_4	-
TARA_ARC_108_MAG_00117_000000000178_1	-
TARA_ARC_108_MAG_00117_000000000178_2	2.7.4.1
TARA_ARC_108_MAG_00117_000000000178_3	2.7.4.1
TARA_ARC_108_MAG_00117_000000000178_4	-
TARA_ARC_108_MAG_00117_000000000178_5	-
TARA_ARC_108_MAG_00117_000000000178_6	-
TARA_ARC_108_MAG_00117_000000000178_7	-
TARA_ARC_108_MAG_00117_000000000178_8	-
TARA_ARC_108_MAG_00117_000000000179_1	1.2.1.3
TARA_ARC_108_MAG_00117_000000000179_2	-
TARA_ARC_108_MAG_00117_000000000179_3	5.4.99.28,5.4.99.29
TARA_ARC_108_MAG_00117_000000000179_4	-
TARA_ARC_108_MAG_00117_000000000180_1	6.6.1.2
TARA_ARC_108_MAG_00117_000000000180_2	-
TARA_ARC_108_MAG_00117_000000000180_3	6.6.1.2
TARA_ARC_108_MAG_00117_000000000180_4	-
TARA_ARC_108_MAG_00117_000000000180_5	-
TARA_ARC_108_MAG_00117_000000000180_6	-
TARA_ARC_108_MAG_00117_000000000181_2	1.17.1.9
TARA_ARC_108_MAG_00117_000000000181_3	-
TARA_ARC_108_MAG_00117_000000000181_4	-
TARA_ARC_108_MAG_00117_000000000181_5	-
TARA_ARC_108_MAG_00117_000000000182_1	-
TARA_ARC_108_MAG_00117_000000000182_2	-
TARA_ARC_108_MAG_00117_000000000182_4	-
TARA_ARC_108_MAG_00117_000000000182_5	-
TARA_ARC_108_MAG_00117_000000000182_6	-
TARA_ARC_108_MAG_00117_000000000182_7	-
TARA_ARC_108_MAG_00117_000000000183_1	-
TARA_ARC_108_MAG_00117_000000000183_2	-
TARA_ARC_108_MAG_00117_000000000183_3	-
TARA_ARC_108_MAG_00117_000000000183_4	-
TARA_ARC_108_MAG_00117_000000000183_5	-
TARA_ARC_108_MAG_00117_000000000184_1	1.6.5.3,1.6.99.3
TARA_ARC_108_MAG_00117_000000000184_2	3.6.1.27
TARA_ARC_108_MAG_00117_000000000184_3	1.4.1.13,1.4.1.14
TARA_ARC_108_MAG_00117_000000000184_4	-
TARA_ARC_108_MAG_00117_000000000185_1	6.1.1.9
TARA_ARC_108_MAG_00117_000000000185_2	-
TARA_ARC_108_MAG_00117_000000000185_3	1.1.1.306
TARA_ARC_108_MAG_00117_000000000186_1	-
TARA_ARC_108_MAG_00117_000000000186_2	-
TARA_ARC_108_MAG_00117_000000000186_3	1.1.1.157
TARA_ARC_108_MAG_00117_000000000186_4	-
TARA_ARC_108_MAG_00117_000000000186_5	-
TARA_ARC_108_MAG_00117_000000000187_1	-
TARA_ARC_108_MAG_00117_000000000187_2	2.6.1.1,2.6.1.84
TARA_ARC_108_MAG_00117_000000000187_3	-
TARA_ARC_108_MAG_00117_000000000188_1	3.6.3.54
TARA_ARC_108_MAG_00117_000000000188_2	-
TARA_ARC_108_MAG_00117_000000000189_1	2.1.1.177
TARA_ARC_108_MAG_00117_000000000189_2	-
TARA_ARC_108_MAG_00117_000000000189_3	-
TARA_ARC_108_MAG_00117_000000000189_4	1.1.3.15
TARA_ARC_108_MAG_00117_000000000189_5	-
TARA_ARC_108_MAG_00117_000000000189_7	-
TARA_ARC_108_MAG_00117_000000000189_8	-
TARA_ARC_108_MAG_00117_000000000189_10	-
TARA_ARC_108_MAG_00117_000000000189_11	1.2.1.16,1.2.1.20,1.2.1.79
TARA_ARC_108_MAG_00117_000000000189_12	3.5.1.9
TARA_ARC_108_MAG_00117_000000000189_13	-
TARA_ARC_108_MAG_00117_000000000189_14	-
TARA_ARC_108_MAG_00117_000000000189_15	-
TARA_ARC_108_MAG_00117_000000000189_16	-
TARA_ARC_108_MAG_00117_000000000190_1	-
TARA_ARC_108_MAG_00117_000000000190_2	2.7.8.24
TARA_ARC_108_MAG_00117_000000000190_3	2.1.1.63
TARA_ARC_108_MAG_00117_000000000190_4	-
TARA_ARC_108_MAG_00117_000000000190_5	5.4.99.23
TARA_ARC_108_MAG_00117_000000000190_6	-
TARA_ARC_108_MAG_00117_000000000191_2	2.7.1.24
TARA_ARC_108_MAG_00117_000000000191_3	1.1.1.25
TARA_ARC_108_MAG_00117_000000000191_4	-
TARA_ARC_108_MAG_00117_000000000191_5	-
TARA_ARC_108_MAG_00117_000000000192_3	3.1.3.5,3.6.1.45
TARA_ARC_108_MAG_00117_000000000192_4	-
TARA_ARC_108_MAG_00117_000000000192_5	1.3.5.2
TARA_ARC_108_MAG_00117_000000000192_6	-
TARA_ARC_108_MAG_00117_000000000192_7	-
TARA_ARC_108_MAG_00117_000000000192_8	-
TARA_ARC_108_MAG_00117_000000000192_9	-
TARA_ARC_108_MAG_00117_000000000192_10	-
TARA_ARC_108_MAG_00117_000000000192_11	1.3.8.7
TARA_ARC_108_MAG_00117_000000000192_12	-
TARA_ARC_108_MAG_00117_000000000192_13	1.3.8.8
TARA_ARC_108_MAG_00117_000000000192_14	2.5.1.18
TARA_ARC_108_MAG_00117_000000000192_15	2.3.1.9
TARA_ARC_108_MAG_00117_000000000192_16	-
TARA_ARC_108_MAG_00117_000000000192_17	1.1.1.35,4.2.1.17,5.1.2.3
TARA_ARC_108_MAG_00117_000000000192_19	-
TARA_ARC_108_MAG_00117_000000000192_20	6.2.1.48
TARA_ARC_108_MAG_00117_000000000192_21	-
TARA_ARC_108_MAG_00117_000000000192_22	-
TARA_ARC_108_MAG_00117_000000000192_23	-
TARA_ARC_108_MAG_00117_000000000192_24	2.4.2.9
TARA_ARC_108_MAG_00117_000000000192_25	5.4.2.7
TARA_ARC_108_MAG_00117_000000000192_26	2.4.2.4
TARA_ARC_108_MAG_00117_000000000192_27	3.5.4.5
TARA_ARC_108_MAG_00117_000000000192_28	-
TARA_ARC_108_MAG_00117_000000000192_29	1.1.1.40
TARA_ARC_108_MAG_00117_000000000192_30	6.2.1.1,6.2.1.17
TARA_ARC_108_MAG_00117_000000000192_31	2.7.1.23
TARA_ARC_108_MAG_00117_000000000192_32	2.1.2.1
TARA_ARC_108_MAG_00117_000000000193_1	1.8.4.10,1.8.4.8
TARA_ARC_108_MAG_00117_000000000193_2	-
TARA_ARC_108_MAG_00117_000000000193_3	1.18.1.2,1.19.1.1
TARA_ARC_108_MAG_00117_000000000193_4	-
TARA_ARC_108_MAG_00117_000000000194_1	6.3.2.13
TARA_ARC_108_MAG_00117_000000000194_2	3.4.16.4
TARA_ARC_108_MAG_00117_000000000194_3	-
TARA_ARC_108_MAG_00117_000000000194_4	2.1.1.199
TARA_ARC_108_MAG_00117_000000000194_5	-
TARA_ARC_108_MAG_00117_000000000195_1	-
TARA_ARC_108_MAG_00117_000000000195_4	-
TARA_ARC_108_MAG_00117_000000000195_5	-
TARA_ARC_108_MAG_00117_000000000195_6	2.4.2.29
TARA_ARC_108_MAG_00117_000000000195_7	3.4.21.53
TARA_ARC_108_MAG_00117_000000000195_9	5.4.2.12
TARA_ARC_108_MAG_00117_000000000196_1	-
TARA_ARC_108_MAG_00117_000000000196_2	1.17.99.6
TARA_ARC_108_MAG_00117_000000000196_3	2.5.1.18
TARA_ARC_108_MAG_00117_000000000196_4	2.4.1.129
TARA_ARC_108_MAG_00117_000000000196_5	1.4.1.13,1.4.1.14
TARA_ARC_108_MAG_00117_000000000197_1	-
TARA_ARC_108_MAG_00117_000000000197_3	-
TARA_ARC_108_MAG_00117_000000000197_4	-
TARA_ARC_108_MAG_00117_000000000197_5	-
TARA_ARC_108_MAG_00117_000000000197_6	-
TARA_ARC_108_MAG_00117_000000000197_7	-
TARA_ARC_108_MAG_00117_000000000197_8	-
TARA_ARC_108_MAG_00117_000000000198_1	-
TARA_ARC_108_MAG_00117_000000000198_2	-
TARA_ARC_108_MAG_00117_000000000198_3	2.3.1.51
TARA_ARC_108_MAG_00117_000000000198_4	-
TARA_ARC_108_MAG_00117_000000000198_5	1.8.1.4
TARA_ARC_108_MAG_00117_000000000199_1	-
TARA_ARC_108_MAG_00117_000000000199_2	-
TARA_ARC_108_MAG_00117_000000000199_3	3.5.1.5
TARA_ARC_108_MAG_00117_000000000199_4	3.5.1.5
TARA_ARC_108_MAG_00117_000000000199_5	3.5.1.5
TARA_ARC_108_MAG_00117_000000000199_6	-
TARA_ARC_108_MAG_00117_000000000199_7	-
TARA_ARC_108_MAG_00117_000000000199_8	-
TARA_ARC_108_MAG_00117_000000000199_9	-
TARA_ARC_108_MAG_00117_000000000199_10	-
TARA_ARC_108_MAG_00117_000000000199_11	-
TARA_ARC_108_MAG_00117_000000000199_12	-
TARA_ARC_108_MAG_00117_000000000200_1	-
TARA_ARC_108_MAG_00117_000000000200_2	4.2.1.1
TARA_ARC_108_MAG_00117_000000000200_3	-
TARA_ARC_108_MAG_00117_000000000200_4	3.4.11.1
TARA_ARC_108_MAG_00117_000000000200_5	-
TARA_ARC_108_MAG_00117_000000000200_6	-
TARA_ARC_108_MAG_00117_000000000200_7	-
TARA_ARC_108_MAG_00117_000000000200_8	6.2.1.30
TARA_ARC_108_MAG_00117_000000000200_10	3.1.2.12
TARA_ARC_108_MAG_00117_000000000200_11	1.6.1.1
TARA_ARC_108_MAG_00117_000000000201_1	-
TARA_ARC_108_MAG_00117_000000000201_2	-
TARA_ARC_108_MAG_00117_000000000202_2	5.3.1.13
TARA_ARC_108_MAG_00117_000000000202_3	6.4.1.1
TARA_ARC_108_MAG_00117_000000000203_1	-
TARA_ARC_108_MAG_00117_000000000203_2	2.7.1.130
TARA_ARC_108_MAG_00117_000000000203_3	2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15
TARA_ARC_108_MAG_00117_000000000204_1	-
TARA_ARC_108_MAG_00117_000000000204_2	-
TARA_ARC_108_MAG_00117_000000000204_3	2.1.1.223
TARA_ARC_108_MAG_00117_000000000204_4	-
TARA_ARC_108_MAG_00117_000000000204_5	2.5.1.90
TARA_ARC_108_MAG_00117_000000000205_1	2.1.1.190,2.1.1.35
TARA_ARC_108_MAG_00117_000000000205_2	-
TARA_ARC_108_MAG_00117_000000000206_1	2.3.1.234
TARA_ARC_108_MAG_00117_000000000206_2	1.1.1.94
TARA_ARC_108_MAG_00117_000000000206_3	-
TARA_ARC_108_MAG_00117_000000000206_4	-
TARA_ARC_108_MAG_00117_000000000206_5	-
TARA_ARC_108_MAG_00117_000000000206_6	-
TARA_ARC_108_MAG_00117_000000000207_1	-
TARA_ARC_108_MAG_00117_000000000207_2	-
TARA_ARC_108_MAG_00117_000000000207_3	-
TARA_ARC_108_MAG_00117_000000000207_4	-
TARA_ARC_108_MAG_00117_000000000207_5	-
TARA_ARC_108_MAG_00117_000000000207_6	1.2.1.3
TARA_ARC_108_MAG_00117_000000000208_2	-
TARA_ARC_108_MAG_00117_000000000208_3	-
TARA_ARC_108_MAG_00117_000000000208_4	-
TARA_ARC_108_MAG_00117_000000000209_1	1.1.1.25
TARA_ARC_108_MAG_00117_000000000209_2	2.7.1.24
TARA_ARC_108_MAG_00117_000000000209_3	2.7.7.7
TARA_ARC_108_MAG_00117_000000000209_4	-
TARA_ARC_108_MAG_00117_000000000209_5	-
TARA_ARC_108_MAG_00117_000000000209_6	-
TARA_ARC_108_MAG_00117_000000000210_1	-
TARA_ARC_108_MAG_00117_000000000210_2	1.4.1.13,1.4.1.14,1.4.7.1
TARA_ARC_108_MAG_00117_000000000210_3	2.4.1.129
TARA_ARC_108_MAG_00117_000000000211_1	-
TARA_ARC_108_MAG_00117_000000000211_2	-
TARA_ARC_108_MAG_00117_000000000211_3	-
TARA_ARC_108_MAG_00117_000000000211_4	-
TARA_ARC_108_MAG_00117_000000000211_5	-
TARA_ARC_108_MAG_00117_000000000211_6	-
TARA_ARC_108_MAG_00117_000000000211_7	3.6.4.12
TARA_ARC_108_MAG_00117_000000000212_1	3.2.2.23,4.2.99.18
TARA_ARC_108_MAG_00117_000000000212_2	2.1.1.163,2.1.1.201
TARA_ARC_108_MAG_00117_000000000212_3	-
TARA_ARC_108_MAG_00117_000000000212_4	3.1.3.16
TARA_ARC_108_MAG_00117_000000000212_5	1.1.1.399,1.1.1.95
TARA_ARC_108_MAG_00117_000000000212_6	2.6.1.52
TARA_ARC_108_MAG_00117_000000000212_7	3.1.3.3
TARA_ARC_108_MAG_00117_000000000212_8	-
TARA_ARC_108_MAG_00117_000000000212_9	-
TARA_ARC_108_MAG_00117_000000000213_1	2.6.1.9,3.1.3.15,4.2.1.19
TARA_ARC_108_MAG_00117_000000000213_2	-
TARA_ARC_108_MAG_00117_000000000213_3	1.1.2.3,1.1.99.31
TARA_ARC_108_MAG_00117_000000000213_4	3.6.4.12
TARA_ARC_108_MAG_00117_000000000214_1	2.1.3.2
TARA_ARC_108_MAG_00117_000000000214_2	3.2.2.27
TARA_ARC_108_MAG_00117_000000000214_3	2.7.7.75
TARA_ARC_108_MAG_00117_000000000214_4	-
TARA_ARC_108_MAG_00117_000000000214_5	-
TARA_ARC_108_MAG_00117_000000000214_6	-
TARA_ARC_108_MAG_00117_000000000214_7	-
TARA_ARC_108_MAG_00117_000000000214_8	2.7.7.87
TARA_ARC_108_MAG_00117_000000000214_9	-
TARA_ARC_108_MAG_00117_000000000214_10	-
TARA_ARC_108_MAG_00117_000000000214_12	-
TARA_ARC_108_MAG_00117_000000000214_14	-
TARA_ARC_108_MAG_00117_000000000214_15	-
TARA_ARC_108_MAG_00117_000000000214_16	-
